customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class_risk,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,digital_transaction_count_6m,products_held,bank_exposure_try,relationship_income_try,products_held_list,last_interaction_date,interactions_12m,days_since_interaction,relationship_depth_score,wallet_share_proxy,kyc_overdue_days
SME003008,Synthetic SME 003008,RM009,Marmara,Agriculture,MEDIUM,LIMITED,2025-11-02,9,152989591.920000,201,True,False,83.470000,False,VIDEO_MEETING,DERIVED_ANALYTICS,0.036200,R03,0,1,2027-04-02,NONE,True,True,CONTROLLED_SYNTHETIC,81291786.070000,69101549.850000,4000650.850000,42569938.600000,17355510.240000,0.000000,9481749.430000,3008816.371667,6246697.420000,806,3,184728315.470000,7576156.380000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-08-05,5,15,49.640000,1.000000,0
SME003009,Synthetic SME 003009,RM021,Marmara,Manufacturing,SMALL,LIMITED,2022-07-05,49,40296134.140000,10,False,False,39.190000,True,RM_CALL,DERIVED_ANALYTICS,0.053369,R04,0,1,2026-12-07,NONE,True,True,CONTROLLED_SYNTHETIC,22375314.650000,19382760.110000,995245.280000,2067931.280000,0.000000,0.000000,0.000000,820734.441667,2074677.973333,338,2,3385347.290000,148864.370000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING,2026-08-16,3,4,27.020000,0.240033,0
SME003010,Synthetic SME 003010,RM042,Mediterranean,Transportation,MICRO,SOLE_PROPRIETOR,2022-09-11,47,25166147.570000,6,True,False,9.400000,True,BRANCH,DERIVED_ANALYTICS,0.034037,R03,0,1,2026-01-04,NONE,True,False,CONTROLLED_SYNTHETIC,15060324.470000,13246611.070000,887029.820000,1296171.310000,3812023.640000,0.000000,2189463.820000,536836.871667,1801526.025000,77,2,9506793.070000,316492.060000,FX_RISK_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-13,5,38,34.770000,1.000000,228
SME003011,Synthetic SME 003011,RM001,Mediterranean,Technology,MEDIUM,LIMITED,2021-01-19,66,88419413.340000,128,False,True,49.370000,True,BRANCH,DERIVED_ANALYTICS,0.023085,R03,0,1,2026-07-21,NONE,True,False,CONTROLLED_SYNTHETIC,46649985.930000,42769938.170000,2464746.420000,28615668.150000,0.000000,13905566.570000,6160146.780000,1434274.958333,6383143.326667,387,3,83838169.520000,2194827.350000,FX_RISK_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT,2026-04-23,3,119,61.760000,1.000000,30
SME003012,Synthetic SME 003012,RM015,Marmara,Healthcare,SMALL,SOLE_PROPRIETOR,2021-10-04,58,32888151.280000,18,False,True,60.210000,True,BRANCH,DERIVED_ANALYTICS,0.018162,R02,5,1,2026-11-22,NONE,True,True,CONTROLLED_SYNTHETIC,18326839.040000,15521927.250000,10876356.270000,3942506.610000,0.000000,4052651.330000,2332864.280000,608073.771667,1468648.200000,582,6,56918133.950000,1336262.010000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-05-03,5,109,80.810000,1.000000,0
SME003013,Synthetic SME 003013,RM033,Mediterranean,Manufacturing,SMALL,SOLE_PROPRIETOR,2016-01-17,127,9823294.040000,24,False,False,51.380000,True,RM_CALL,DERIVED_ANALYTICS,0.024898,R03,0,1,2026-10-14,NONE,True,True,CONTROLLED_SYNTHETIC,5565057.540000,5157245.590000,187598.540000,4573320.350000,0.000000,0.000000,0.000000,219177.911667,499123.216667,436,3,2009471.910000,57237.580000,FX_RISK_MANAGEMENT|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-06-26,1,55,45.230000,0.584463,0
SME003014,Synthetic SME 003014,RM011,Black Sea,Retail Trade,MICRO,LIMITED,2021-10-06,58,6205367.770000,7,False,False,83.140000,True,RM_CALL,DERIVED_ANALYTICS,0.037955,R03,60,2,2026-01-24,NONE,True,True,CONTROLLED_SYNTHETIC,3229715.540000,3074831.440000,1606755.090000,1709498.290000,0.000000,0.000000,0.000000,161023.220000,383656.550000,784,3,6415164.550000,232171.090000,CASH_MANAGEMENT|TERM_DEPOSIT|TRADE_FINANCE,2026-07-18,3,33,61.310000,1.000000,208
SME003015,Synthetic SME 003015,RM005,Eastern,Transportation,SMALL,JOINT_STOCK,2025-02-02,18,19846639.330000,16,False,False,69.370000,True,RM_CALL,DERIVED_ANALYTICS,0.074878,R05,0,1,2026-02-18,NONE,True,True,CONTROLLED_SYNTHETIC,10379524.840000,9197620.660000,510601.720000,3496053.310000,0.000000,0.000000,0.000000,342598.148333,966625.905000,522,2,455879.630000,9682.010000,TERM_DEPOSIT|TRADE_FINANCE,2026-08-06,5,14,17.930000,0.065629,183
SME003016,Synthetic SME 003016,RM008,Marmara,Agriculture,SMALL,JOINT_STOCK,2021-12-29,55,22057201.410000,25,True,False,73.590000,False,VIDEO_MEETING,DERIVED_ANALYTICS,0.053494,R04,0,1,2026-08-06,MEDIUM,True,True,CONTROLLED_SYNTHETIC,12724438.980000,10577768.870000,783351.970000,5500929.690000,4075963.710000,0.000000,2219404.810000,509605.666667,1141674.460000,642,1,11396876.520000,176359.740000,PAYROLL_SERVICES,2026-06-09,1,72,34.060000,1.000000,14
SME003017,Synthetic SME 003017,RM029,Marmara,Technology,MICRO,SOLE_PROPRIETOR,2021-07-18,61,18763757.950000,2,False,False,23.310000,True,BRANCH,DERIVED_ANALYTICS,0.069323,R05,0,1,2027-09-15,NONE,False,True,CONTROLLED_SYNTHETIC,8324017.680000,6981586.770000,542571.990000,443568.160000,0.000000,0.000000,0.000000,295614.331667,1031980.941667,198,2,3519193.280000,158779.490000,TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2025-10-16,1,308,32.780000,0.535865,0
SME003018,Synthetic SME 003018,RM043,Mediterranean,Transportation,MICRO,LIMITED,2021-06-30,61,6983213.260000,6,True,False,83.200000,True,BRANCH,DERIVED_ANALYTICS,0.053924,R04,5,1,2027-10-13,NONE,True,False,CONTROLLED_SYNTHETIC,3545178.600000,3101994.000000,138558.720000,1349800.630000,1072913.100000,0.000000,570011.080000,117403.130000,269929.386667,789,1,1185629.240000,36581.150000,TRADE_FINANCE,2026-06-27,5,54,25.780000,0.485094,0
SME003019,Synthetic SME 003019,RM027,Eastern,Hospitality,MICRO,LIMITED,2019-11-28,80,11694159.680000,8,False,True,81.800000,True,BRANCH,DERIVED_ANALYTICS,0.072245,R05,30,2,2027-10-09,NONE,True,False,CONTROLLED_SYNTHETIC,6443230.830000,5618356.870000,3715889.270000,1801782.000000,0.000000,1325652.360000,720388.010000,244272.345000,712867.406667,751,2,2196216.420000,31453.380000,BUSINESS_CREDIT_CARD|WORKING_CAPITAL_LOAN,2026-06-25,5,56,37.310000,0.536584,0
SME003020,Synthetic SME 003020,RM020,Mediterranean,Construction,SMALL,LIMITED,2022-06-30,49,33626427.970000,42,False,True,56.190000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.044467,R03,30,2,2026-06-24,NONE,True,True,CONTROLLED_SYNTHETIC,18664645.750000,15651160.560000,654891.900000,8007447.870000,0.000000,4640104.250000,2888589.400000,827092.543333,1810471.073333,576,2,39635791.670000,1332890.530000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-08-08,5,12,52.670000,1.000000,57
SME003021,Synthetic SME 003021,RM033,Mediterranean,Hospitality,SMALL,LIMITED,2019-12-23,79,26851758.450000,28,False,False,47.220000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.086314,R05,15,1,2026-07-10,NONE,True,True,CONTROLLED_SYNTHETIC,15003067.520000,12734069.210000,8537003.290000,5409858.430000,0.000000,0.000000,0.000000,650143.035000,1434767.000000,439,1,17800167.560000,944776.060000,POS_MERCHANT_ACQUIRING,2026-03-31,1,142,43.870000,1.000000,41
SME003022,Synthetic SME 003022,RM017,Aegean,Retail Trade,SMALL,JOINT_STOCK,2024-12-02,20,18415517.910000,13,False,False,42.020000,True,RM_CALL,DERIVED_ANALYTICS,0.018300,R02,30,2,2026-08-10,NONE,True,True,CONTROLLED_SYNTHETIC,11237264.190000,9785546.370000,5810221.630000,2218575.940000,0.000000,0.000000,0.000000,416338.483333,738621.046667,414,3,5716249.020000,98065.640000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES|TERM_DEPOSIT,2026-05-13,3,99,32.950000,0.886868,10
SME003023,Synthetic SME 003023,RM018,Mediterranean,Technology,MICRO,LIMITED,2017-05-29,110,9700564.290000,7,False,False,49.040000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.018512,R02,0,1,2027-01-11,LOW,True,True,CONTROLLED_SYNTHETIC,4858357.920000,4075196.440000,258746.760000,1346864.950000,0.000000,0.000000,0.000000,155306.398333,383743.165000,445,1,175019.370000,2838.510000,TERM_DEPOSIT,2026-06-27,4,54,27.010000,0.051549,0
SME003024,Synthetic SME 003024,RM005,Eastern,Technology,MEDIUM,SOLE_PROPRIETOR,2020-11-26,68,287339515.000000,77,False,True,79.920000,True,RM_CALL,DERIVED_ANALYTICS,0.002000,R02,0,1,2025-12-11,NONE,True,True,CONTROLLED_SYNTHETIC,153266178.230000,138064507.130000,9388238.890000,14744607.670000,0.000000,41497619.680000,21479690.980000,5979940.068333,15056599.066667,779,3,278712696.220000,2008828.980000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-08-16,4,4,62.850000,1.000000,252
SME003025,Synthetic SME 003025,RM015,Marmara,Hospitality,MICRO,JOINT_STOCK,2022-04-23,51,4124821.160000,2,False,False,60.020000,True,BRANCH,DERIVED_ANALYTICS,0.048950,R04,90,3,2026-07-12,NONE,True,False,CONTROLLED_SYNTHETIC,2336897.390000,2045315.360000,1237799.730000,418882.000000,0.000000,0.000000,0.000000,93617.833333,273098.198333,393,2,107654.030000,3455.630000,FX_RISK_MANAGEMENT|TERM_DEPOSIT,2026-04-10,3,132,25.870000,0.074569,39
SME003026,Synthetic SME 003026,RM022,Central Anatolia,Healthcare,SMALL,LIMITED,2022-09-08,47,13543886.810000,17,True,False,22.010000,True,RM_CALL,DERIVED_ANALYTICS,0.014321,R02,60,2,2027-10-03,NONE,True,True,CONTROLLED_SYNTHETIC,7741476.210000,6405067.480000,4069101.920000,3135197.240000,2778336.340000,0.000000,1584027.350000,247744.241667,687657.660000,184,4,24446988.200000,570668.950000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|TRADE_FINANCE,2025-09-05,2,349,65.190000,1.000000,0
SME003027,Synthetic SME 003027,RM024,Eastern,Healthcare,SMALL,LIMITED,2021-10-31,57,25177087.160000,35,False,False,75.260000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.008588,R02,0,1,2027-04-06,NONE,True,True,CONTROLLED_SYNTHETIC,14102434.530000,12877183.350000,6768676.800000,7244121.030000,0.000000,0.000000,0.000000,422308.116667,1333153.943333,730,2,29015168.720000,1106743.580000,PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2025-09-02,1,352,54.570000,1.000000,0
SME003028,Synthetic SME 003028,RM009,Marmara,Manufacturing,MICRO,JOINT_STOCK,2019-06-20,86,9137339.020000,2,False,False,52.300000,False,RM_CALL,DERIVED_ANALYTICS,0.040858,R03,0,1,2026-11-30,NONE,True,True,CONTROLLED_SYNTHETIC,4672869.320000,3966086.050000,133743.080000,438754.760000,0.000000,0.000000,0.000000,205376.826667,556263.276667,532,2,7032444.840000,184596.500000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-08-15,2,5,54.550000,1.000000,0
SME003029,Synthetic SME 003029,RM014,Eastern,Manufacturing,MEDIUM,LIMITED,2018-09-12,95,37219980.350000,151,False,False,66.640000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.018936,R02,0,1,2027-07-12,NONE,True,True,CONTROLLED_SYNTHETIC,17549842.840000,16788445.250000,771166.090000,32245533.360000,0.000000,0.000000,0.000000,786295.025000,1777960.711667,663,4,52760152.820000,1942541.650000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-04-17,4,125,74.000000,1.000000,0
SME003030,Synthetic SME 003030,RM043,Mediterranean,Agriculture,MICRO,LIMITED,2020-11-23,68,17800791.340000,3,True,False,61.150000,True,RM_CALL,DERIVED_ANALYTICS,0.037762,R03,0,1,2027-03-18,LOW,True,False,CONTROLLED_SYNTHETIC,9801576.480000,8345742.900000,614483.090000,554252.880000,2744443.170000,0.000000,1473306.440000,405511.266667,1169457.383333,534,0,0.000000,0.000000,,2026-07-31,3,20,16.190000,0.000000,0
SME003031,Synthetic SME 003031,RM030,Central Anatolia,Healthcare,SMALL,JOINT_STOCK,2016-12-22,115,28003725.120000,32,False,True,78.140000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.012658,R02,0,1,2027-05-15,NONE,True,True,CONTROLLED_SYNTHETIC,13594074.070000,12828548.040000,7521367.170000,6850387.050000,0.000000,2951706.160000,1546638.090000,554202.325000,1400443.560000,771,2,15489879.000000,595344.510000,PAYROLL_SERVICES|TRADE_FINANCE,2026-02-27,3,174,48.490000,1.000000,0
SME003032,Synthetic SME 003032,RM041,Marmara,Healthcare,SMALL,SOLE_PROPRIETOR,2021-02-05,66,37558180.320000,15,False,True,84.150000,True,BRANCH,DERIVED_ANALYTICS,0.026015,R03,5,1,2026-10-28,NONE,True,True,CONTROLLED_SYNTHETIC,20070512.420000,16951170.090000,10232289.610000,3280820.010000,0.000000,4734256.220000,2462448.620000,763549.636667,2030124.485000,723,3,57734722.430000,2108130.050000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-06-23,5,58,63.210000,1.000000,0
SME003033,Synthetic SME 003033,RM021,Marmara,Professional Services,MICRO,LIMITED,2021-06-06,62,12519520.010000,7,True,False,74.590000,False,RM_CALL,DERIVED_ANALYTICS,0.039149,R03,0,1,2027-08-03,NONE,True,True,CONTROLLED_SYNTHETIC,7213864.110000,6613022.090000,270157.370000,1380549.920000,2457453.120000,0.000000,1067059.410000,307187.490000,673977.641667,505,4,7996036.780000,242188.470000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT,2026-06-27,1,54,58.650000,1.000000,0
SME003034,Synthetic SME 003034,RM018,Mediterranean,Technology,MICRO,LIMITED,2021-07-31,60,7507064.100000,9,True,False,73.730000,True,RM_CALL,DERIVED_ANALYTICS,0.022540,R02,0,1,2027-02-06,NONE,True,True,CONTROLLED_SYNTHETIC,3730091.060000,3242152.320000,195082.130000,1896781.800000,959297.280000,0.000000,533235.300000,129617.940000,469339.445000,632,1,6137770.880000,311038.650000,CASH_MANAGEMENT,2026-07-07,3,44,43.680000,1.000000,0
SME003035,Synthetic SME 003035,RM021,Marmara,Construction,MICRO,SOLE_PROPRIETOR,2017-03-03,113,2253043.360000,4,False,False,69.430000,True,BRANCH,DERIVED_ANALYTICS,0.060549,R04,0,1,2026-12-01,NONE,False,True,CONTROLLED_SYNTHETIC,1138539.200000,957954.990000,69579.490000,872962.580000,0.000000,0.000000,0.000000,41228.965000,116551.131667,649,2,2084646.100000,49004.350000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-08-16,4,4,58.910000,1.000000,0
SME003036,Synthetic SME 003036,RM022,Central Anatolia,Manufacturing,SMALL,LIMITED,2021-02-13,66,34189459.020000,46,False,True,70.350000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.015864,R02,0,1,2027-08-16,NONE,True,True,CONTROLLED_SYNTHETIC,16435625.630000,13804651.300000,825484.750000,10092623.930000,0.000000,4110408.060000,2237145.250000,634588.905000,1994094.833333,635,3,30652062.360000,1524554.540000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|TERM_DEPOSIT,2026-07-28,4,23,60.320000,1.000000,0
SME003037,Synthetic SME 003037,RM010,Central Anatolia,Manufacturing,MICRO,LIMITED,2017-12-15,104,7463220.680000,2,False,False,57.220000,True,RM_CALL,DERIVED_ANALYTICS,0.051946,R04,0,1,2026-04-16,NONE,True,True,CONTROLLED_SYNTHETIC,3819377.580000,3365910.360000,226903.950000,468171.110000,0.000000,0.000000,0.000000,83907.390000,375868.650000,473,2,6721599.200000,233286.570000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT,2026-07-27,4,24,58.220000,1.000000,126
SME003038,Synthetic SME 003038,RM008,Marmara,Agriculture,MICRO,LIMITED,2026-03-30,4,3819733.510000,7,True,False,46.290000,True,BRANCH,DERIVED_ANALYTICS,0.071833,R05,0,1,2026-12-21,NONE,True,True,CONTROLLED_SYNTHETIC,1683184.670000,1387158.130000,118469.220000,1577827.070000,449062.020000,0.000000,258439.700000,69452.191667,246985.263333,411,2,2946465.940000,45939.910000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-06-15,6,66,35.550000,1.000000,0
SME003039,Synthetic SME 003039,RM037,Aegean,Manufacturing,SMALL,SOLE_PROPRIETOR,2021-09-14,59,36994117.030000,32,False,False,59.620000,True,RM_CALL,DERIVED_ANALYTICS,0.031751,R03,0,1,2027-10-04,NONE,True,True,CONTROLLED_SYNTHETIC,16876251.830000,14201214.990000,914909.770000,6640871.020000,0.000000,0.000000,0.000000,670873.391667,1119834.706667,560,0,0.000000,0.000000,,2026-04-16,2,126,14.050000,0.000000,0
SME003040,Synthetic SME 003040,RM009,Marmara,Transportation,SMALL,LIMITED,2016-12-15,116,52784014.310000,39,True,False,73.550000,True,RM_CALL,DERIVED_ANALYTICS,0.028475,R03,0,1,2026-06-29,LOW,True,False,CONTROLLED_SYNTHETIC,26531153.930000,21612819.390000,1012145.580000,9280087.310000,9633502.420000,0.000000,6456334.250000,1023989.281667,3586405.350000,652,3,47088807.360000,1465160.290000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|TERM_DEPOSIT,2026-06-11,3,70,64.480000,1.000000,52
SME003041,Synthetic SME 003041,RM034,Aegean,Agriculture,MEDIUM,JOINT_STOCK,2015-06-03,134,98340821.150000,62,False,False,20.760000,True,RM_CALL,DERIVED_ANALYTICS,0.025898,R03,0,1,2026-05-05,NONE,True,True,CONTROLLED_SYNTHETIC,55242516.410000,46234317.390000,1782254.470000,13542242.080000,0.000000,0.000000,0.000000,2262260.415000,2671607.353333,178,3,111878770.770000,2737603.280000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|WORKING_CAPITAL_LOAN,2025-10-25,3,299,67.500000,1.000000,107
SME003042,Synthetic SME 003042,RM045,Aegean,Construction,MICRO,JOINT_STOCK,2018-10-04,94,4003878.720000,4,False,False,47.580000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.041729,R03,0,1,2027-06-28,NONE,True,True,CONTROLLED_SYNTHETIC,2173876.030000,1887670.820000,98168.010000,771633.270000,0.000000,0.000000,0.000000,61861.483333,244675.691667,456,2,239908.080000,1372.590000,POS_MERCHANT_ACQUIRING|TRADE_FINANCE,2026-07-14,6,37,34.680000,0.171197,0
SME003043,Synthetic SME 003043,RM008,Marmara,Technology,MICRO,LIMITED,2022-12-28,43,8684310.210000,2,False,False,63.610000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.024497,R03,0,1,2026-03-16,NONE,True,True,CONTROLLED_SYNTHETIC,4003850.720000,3512492.760000,202110.850000,426873.300000,0.000000,0.000000,0.000000,167218.093333,446085.915000,578,1,2146452.180000,10416.600000,WORKING_CAPITAL_LOAN,2026-05-13,3,99,23.660000,0.706184,157
SME003044,Synthetic SME 003044,RM042,Mediterranean,Agriculture,SMALL,SOLE_PROPRIETOR,2017-05-23,110,32253564.140000,36,True,True,58.110000,True,RM_CALL,DERIVED_ANALYTICS,0.049401,R04,0,1,2027-02-23,LOW,True,True,CONTROLLED_SYNTHETIC,17754769.740000,16091662.750000,609683.490000,7825826.610000,4890289.470000,3772199.990000,4943377.410000,743296.400000,2370331.936667,406,3,8775499.770000,260675.970000,BUSINESS_CREDIT_CARD|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-08-13,4,7,47.120000,0.777367,0
SME003045,Synthetic SME 003045,RM012,Central Anatolia,Healthcare,MICRO,LIMITED,2021-05-17,63,8699214.550000,9,False,False,51.310000,True,RM_CALL,DERIVED_ANALYTICS,0.030213,R03,0,1,2026-01-10,NONE,True,True,CONTROLLED_SYNTHETIC,4934119.330000,4694550.720000,2589098.110000,2146011.190000,0.000000,0.000000,0.000000,198581.518333,429506.783333,496,1,287761.630000,3087.250000,BUSINESS_CREDIT_CARD,2026-04-25,1,117,22.430000,0.094512,222
SME003046,Synthetic SME 003046,RM032,Aegean,Wholesale Trade,MEDIUM,LIMITED,2018-11-16,93,203100315.660000,235,True,True,38.950000,True,RM_CALL,DERIVED_ANALYTICS,0.024210,R03,0,1,2027-09-17,NONE,True,True,CONTROLLED_SYNTHETIC,96359137.430000,88538151.500000,4851643.590000,48322755.190000,21101396.250000,22965706.170000,27940700.540000,4195309.246667,10644702.981667,380,3,249313958.580000,7887720.040000,CASH_MANAGEMENT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-07-06,2,45,67.500000,1.000000,0
SME003047,Synthetic SME 003047,RM012,Central Anatolia,Hospitality,MICRO,LIMITED,2025-05-12,15,14037162.450000,7,False,False,73.190000,True,BRANCH,DERIVED_ANALYTICS,0.068290,R05,0,1,2027-01-21,NONE,True,True,CONTROLLED_SYNTHETIC,7199300.720000,6421081.960000,4035015.700000,1599258.780000,0.000000,0.000000,0.000000,274436.326667,438011.610000,682,3,20269596.740000,405084.120000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-08-13,3,7,51.070000,1.000000,0
SME003048,Synthetic SME 003048,RM017,Aegean,Retail Trade,SMALL,SOLE_PROPRIETOR,2016-09-27,118,36261427.330000,13,False,True,59.930000,True,RM_CALL,DERIVED_ANALYTICS,0.041083,R03,0,1,2026-06-14,NONE,True,True,CONTROLLED_SYNTHETIC,20996961.770000,18536626.560000,9470620.710000,2912144.300000,0.000000,5257713.700000,2899624.090000,884980.453333,2364486.976667,531,4,23513734.180000,410887.660000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT|TRADE_FINANCE,2026-06-15,1,66,64.160000,1.000000,67
SME003049,Synthetic SME 003049,RM003,Black Sea,Agriculture,SMALL,LIMITED,2025-12-02,8,15587868.860000,13,False,False,88.640000,True,RM_CALL,DERIVED_ANALYTICS,0.061923,R04,60,2,2026-11-01,NONE,True,True,CONTROLLED_SYNTHETIC,8210565.280000,7041796.210000,449349.490000,2780106.310000,0.000000,0.000000,0.000000,290492.901667,556576.638333,940,1,4564901.600000,222233.790000,PAYROLL_SERVICES,2025-12-30,1,233,16.600000,0.836713,0
SME003050,Synthetic SME 003050,RM017,Aegean,Professional Services,MICRO,LIMITED,2022-11-05,45,6291909.490000,8,False,False,49.160000,True,RM_CALL,DERIVED_ANALYTICS,0.068163,R04,0,1,2027-07-06,NONE,True,True,CONTROLLED_SYNTHETIC,4001886.410000,3472931.640000,270544.100000,1584231.670000,0.000000,0.000000,0.000000,106300.395000,430088.606667,342,2,1640110.480000,15698.690000,BUSINESS_CREDIT_CARD|WORKING_CAPITAL_LOAN,2026-08-07,5,13,31.010000,0.744771,0
SME003051,Synthetic SME 003051,RM036,Marmara,Manufacturing,MICRO,LIMITED,2024-12-11,20,7441755.130000,3,False,False,64.290000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.032387,R03,0,1,2027-06-07,NONE,True,False,CONTROLLED_SYNTHETIC,4006864.590000,3758773.230000,222180.950000,681642.270000,0.000000,0.000000,0.000000,137956.703333,372607.186667,506,1,68820.010000,2173.430000,BUSINESS_CREDIT_CARD,2026-01-03,1,229,11.520000,0.026422,0
SME003052,Synthetic SME 003052,RM008,Marmara,Hospitality,MEDIUM,SOLE_PROPRIETOR,2025-09-14,11,30424511.770000,138,True,False,38.120000,True,RM_CALL,DERIVED_ANALYTICS,0.018679,R02,0,1,2027-06-28,NONE,True,False,CONTROLLED_SYNTHETIC,16602387.130000,14658495.440000,7748694.870000,31577456.430000,4874171.040000,0.000000,2806910.320000,569451.785000,2104057.411667,338,4,81552121.280000,2560362.400000,PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-07-12,3,39,56.620000,1.000000,0
SME003053,Synthetic SME 003053,RM023,Black Sea,Wholesale Trade,SMALL,LIMITED,2018-12-11,92,32695205.430000,32,False,False,93.940000,True,RM_CALL,DERIVED_ANALYTICS,0.015448,R02,5,1,2027-10-10,NONE,True,True,CONTROLLED_SYNTHETIC,18373612.300000,16922391.980000,717535.240000,7749029.860000,0.000000,0.000000,0.000000,931891.535000,1405495.810000,814,1,35592633.320000,839633.670000,CASH_MANAGEMENT,2026-06-26,6,55,54.500000,1.000000,0
SME003054,Synthetic SME 003054,RM035,Central Anatolia,Construction,MICRO,JOINT_STOCK,2018-04-09,100,3038731.090000,5,False,False,84.530000,True,BRANCH,DERIVED_ANALYTICS,0.056023,R04,0,1,2026-03-06,NONE,True,True,CONTROLLED_SYNTHETIC,1685878.990000,1445533.690000,36405.040000,999161.230000,0.000000,0.000000,0.000000,61347.501667,122355.653333,800,5,2867007.610000,132959.860000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT|TRADE_FINANCE,2026-03-11,6,162,78.920000,1.000000,167
SME003055,Synthetic SME 003055,RM009,Marmara,Transportation,SMALL,LIMITED,2024-01-07,31,34123676.730000,19,False,True,95.100000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.014857,R02,0,1,2026-03-02,NONE,True,True,CONTROLLED_SYNTHETIC,16943176.720000,14563511.400000,1039966.290000,4120389.090000,0.000000,4385120.780000,2157738.770000,529332.343333,1487410.628333,911,1,248930.380000,8481.950000,BUSINESS_CREDIT_CARD,2026-05-31,6,81,14.090000,0.020843,171
SME003056,Synthetic SME 003056,RM041,Marmara,Technology,MEDIUM,LIMITED,2024-04-18,28,153418851.400000,206,True,False,75.080000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.005369,R02,0,1,2027-03-14,NONE,True,True,CONTROLLED_SYNTHETIC,86397086.460000,76541814.000000,3836302.440000,41226842.220000,26299154.750000,0.000000,11649306.450000,3260616.210000,8088168.621667,565,3,46318387.890000,523761.870000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|TRADE_FINANCE,2026-08-05,5,15,34.620000,0.862594,0
SME003057,Synthetic SME 003057,RM017,Aegean,Technology,SMALL,SOLE_PROPRIETOR,2016-02-03,126,56583245.310000,33,False,False,69.920000,True,RM_CALL,DERIVED_ANALYTICS,0.042773,R03,0,1,2026-04-29,NONE,True,True,CONTROLLED_SYNTHETIC,27316067.320000,23622814.040000,1707860.600000,7495448.100000,0.000000,0.000000,0.000000,693509.953333,2709044.246667,724,1,51358869.840000,484079.950000,CASH_MANAGEMENT,2026-04-27,3,115,51.910000,1.000000,113
