candidate_id,customer_id,rm_id,product_code,need_signal,relationship_gap,wallet_share_proxy,digital_engagement_score,relationship_tenure_months,annual_turnover_try,employees,pd_12m,days_past_due,kyc_overdue_days,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,contact_permission,exporter_flag,importer_flag,size_band,sector,region,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,days_since_interaction,data_class,treatment_flag,propensity_probability,predicted_contact_uplift,reason_1,reason_2,reason_3,estimated_product_notional_try,gross_income_if_activated_try,funding_cost_if_activated_try,expected_loss_if_activated_try,allocated_capital_try,capital_charge_if_activated_try,servicing_cost_if_activated_try,risk_adjusted_profit_if_activated_try,raroc_if_activated,expected_incremental_profit_try,profitability_percentile,suppression_reason,eligible_flag,opportunity_score,policy_threshold_pass,recommendation_status,human_review_required,conversation_prompt,product_label,customer_rank_within_rm,monthly_contact_capacity,capacity_allocated_flag,work_status,task_id,task_sla_days,final_decision_owner,automated_sale_flag
OPP0003892,SME002290,RM009,POS_MERCHANT_ACQUIRING,0.572100,0.625000,1.000000,84.090000,66,14904629.200000,34,0.038463,0,0,NONE,True,True,True,True,False,SMALL,Healthcare,Marmara,8388397.960000,8121513.330000,4448342.860000,7730391.350000,2247880.930000,0.000000,949181.300000,245719.436667,486163.040000,94,DERIVED_ANALYTICS,1,0.413713,0.191659,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,8896685.720000,115656.910000,26690.060000,0.000000,53380.110000,9608.420000,2234.500000,77123.930000,1.444807,14361.500000,0.953169,,True,66.480000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,8.000000,69,True,CONTACT_DUE,TASK000476,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006007,SME002293,RM029,BUSINESS_CREDIT_CARD,0.660599,0.750000,1.000000,76.040000,109,91140144.000000,42,0.019944,0,145,NONE,True,True,True,False,False,SMALL,Retail Trade,Marmara,51529942.730000,44702193.040000,23499073.580000,8103243.280000,0.000000,0.000000,0.000000,1665667.738333,4469505.203333,32,DERIVED_ANALYTICS,1,0.469345,0.113191,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,1640522.592000,69394.110000,25657.770000,4672.210000,50199.990000,9036.000000,1146.080000,28882.050000,0.575340,2849.180000,0.856408,,True,62.650000,True,MEDIUM_PRIORITY,True,Review employee spending controls and short-term purchasing needs.,Business Credit Card,9.000000,56,True,CONTACT_DUE,TASK000477,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010176,SME002298,RM008,CASH_MANAGEMENT,0.493712,0.750000,0.389164,75.120000,61,14277936.550000,11,0.026448,0,0,NONE,True,False,True,True,False,SMALL,Construction,Marmara,7290763.040000,6682954.050000,243468.370000,2431549.120000,2152472.010000,0.000000,1162322.430000,352601.730000,773153.511667,20,DERIVED_ANALYTICS,1,0.271678,0.107877,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,13365908.100000,147024.990000,40097.720000,0.000000,32078.180000,5774.070000,2904.890000,98248.310000,3.062777,10178.750000,0.935169,,True,53.600000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,21.000000,69,True,CONTACT_DUE,TASK000478,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008151,SME002300,RM034,PAYROLL_SERVICES,0.692089,1.000000,0.000000,53.460000,75,62438068.870000,98,0.024929,15,0,LOW,True,True,True,False,True,MEDIUM,Transportation,Aegean,33591774.910000,28141698.300000,1432696.110000,21613769.980000,0.000000,8833903.560000,4999869.120000,959702.116667,2238078.813333,29,DERIVED_ANALYTICS,1,0.500513,0.034595,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,43227539.960000,518730.480000,129682.620000,0.000000,103746.100000,18674.300000,7384.130000,362989.430000,3.498825,12137.680000,0.944115,,True,61.350000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,9.000000,61,True,CONTACT_DUE,TASK000479,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010185,SME002309,RM045,CASH_MANAGEMENT,0.653493,0.750000,0.768292,67.280000,65,74800256.510000,16,0.025507,0,0,NONE,True,True,True,False,False,SMALL,Technology,Aegean,37696937.060000,36410772.640000,2252634.900000,3547512.050000,0.000000,0.000000,0.000000,1383536.848333,4106509.460000,17,DERIVED_ANALYTICS,1,0.424990,0.112345,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,72821545.280000,801037.000000,218464.640000,0.000000,174771.710000,31458.910000,11823.230000,539290.220000,3.085684,60166.660000,0.994449,,True,63.490000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,5.000000,46,True,CONTACT_DUE,TASK000480,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010187,SME002311,RM006,CASH_MANAGEMENT,0.628980,0.500000,1.000000,67.890000,70,63162970.170000,150,0.015528,0,0,NONE,True,True,True,False,False,MEDIUM,Transportation,Aegean,33389639.610000,27256253.610000,1594532.200000,29503045.970000,0.000000,0.000000,0.000000,1215680.655000,2354133.303333,152,DERIVED_ANALYTICS,1,0.438150,0.067541,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,54512507.220000,599637.580000,163537.520000,0.000000,130830.020000,23549.400000,9076.880000,403473.780000,3.083954,26831.190000,0.976881,,True,56.520000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,12.000000,63,True,CONTACT_DUE,TASK000481,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008160,SME002316,RM008,PAYROLL_SERVICES,0.704344,0.750000,1.000000,73.990000,120,27675498.880000,44,0.028435,0,0,NONE,True,True,True,False,False,SMALL,Construction,Marmara,13728342.270000,11275011.700000,672496.400000,10700924.600000,0.000000,0.000000,0.000000,533349.273333,1454480.915000,165,DERIVED_ANALYTICS,1,0.547489,0.080211,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,21401849.200000,256822.190000,64205.550000,0.000000,51364.440000,9245.600000,4110.280000,179260.760000,3.489978,13958.760000,0.951606,,True,64.860000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,3.000000,69,True,CONTACT_DUE,TASK000482,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008165,SME002324,RM009,PAYROLL_SERVICES,0.689364,0.750000,1.000000,80.970000,131,8833049.520000,40,0.014449,0,0,NONE,True,True,True,False,True,SMALL,Wholesale Trade,Marmara,4719299.640000,4334406.530000,266062.800000,8006354.640000,0.000000,1085370.370000,630035.860000,168416.340000,594809.691667,56,DERIVED_ANALYTICS,1,0.549250,0.050278,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,16012709.280000,192152.510000,48038.130000,0.000000,38430.500000,6917.490000,3301.910000,133894.980000,3.484081,6311.980000,0.908817,,True,61.130000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,16.000000,69,True,CONTACT_DUE,TASK000483,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008167,SME002327,RM044,PAYROLL_SERVICES,0.821534,0.500000,1.000000,75.520000,71,112666010.630000,207,0.019983,0,97,NONE,True,True,True,True,False,MEDIUM,Construction,Eastern,67351715.300000,57593231.910000,3410928.980000,42409497.350000,18818229.100000,0.000000,11976647.410000,2759257.761667,6223156.121667,152,DERIVED_ANALYTICS,1,0.647776,0.075194,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,84818994.700000,1017827.940000,254456.980000,0.000000,203565.590000,36641.810000,13622.850000,713106.300000,3.503079,53201.330000,0.992509,,True,68.440000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,2.000000,50,True,CONTACT_DUE,TASK000484,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010201,SME002338,RM015,CASH_MANAGEMENT,0.596988,0.750000,0.215878,91.210000,62,19132274.890000,10,0.035804,0,0,MEDIUM,True,True,True,False,False,SMALL,Construction,Marmara,10218132.790000,9034436.230000,489105.940000,2017978.730000,0.000000,0.000000,0.000000,387977.348333,1162156.610000,4,DERIVED_ANALYTICS,1,0.405371,0.091038,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,18068872.460000,198757.600000,54206.620000,0.000000,43365.290000,7805.750000,3610.330000,133134.900000,3.070080,11700.290000,0.942121,,True,58.760000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,13.000000,66,True,CONTACT_DUE,TASK000485,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010206,SME002343,RM043,CASH_MANAGEMENT,0.650243,0.750000,1.000000,68.780000,86,67783707.040000,234,0.017750,0,107,NONE,True,True,True,True,False,MEDIUM,Wholesale Trade,Mediterranean,38651433.370000,33377795.520000,2317779.100000,53902247.630000,6880678.340000,0.000000,3534469.890000,1284482.020000,3548456.791667,188,DERIVED_ANALYTICS,1,0.428228,0.041072,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,66755591.040000,734311.500000,200266.770000,0.000000,160213.420000,28838.420000,10913.340000,494292.970000,3.085216,19881.780000,0.966588,,True,56.600000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,10.000000,52,True,CONTACT_DUE,TASK000486,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010207,SME002344,RM021,CASH_MANAGEMENT,0.515653,0.875000,1.000000,91.630000,65,7900768.720000,8,0.034420,0,0,MEDIUM,True,True,True,True,True,MICRO,Hospitality,Marmara,4407462.000000,4052609.060000,2101381.390000,1942101.480000,1296392.260000,695622.050000,1193246.960000,182821.186667,611438.806667,350,DERIVED_ANALYTICS,1,0.288925,0.122164,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,8105218.120000,89157.400000,24315.650000,0.000000,19452.520000,3501.450000,2115.780000,59224.520000,3.044568,6815.090000,0.912966,,True,56.770000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,17.000000,48,True,CONTACT_DUE,TASK000487,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010209,SME002348,RM044,CASH_MANAGEMENT,0.892059,0.875000,1.000000,76.540000,108,178543681.610000,242,0.023921,0,132,MEDIUM,True,True,True,True,False,MEDIUM,Hospitality,Eastern,105375350.990000,94600131.870000,49115651.960000,53902722.160000,35231154.470000,0.000000,17887628.580000,3823800.703333,11234990.913333,38,DERIVED_ANALYTICS,1,0.700239,0.093512,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,STRONG_PRODUCT_NEED_SIGNAL,189200263.740000,2081202.900000,567600.790000,0.000000,454080.630000,81734.510000,29280.040000,1402587.560000,3.088851,130738.070000,0.999677,,True,77.190000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,1.000000,50,True,CONTACT_DUE,TASK000488,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010210,SME002349,RM007,CASH_MANAGEMENT,0.658952,0.625000,0.523992,71.860000,119,64697894.350000,26,0.040039,0,0,NONE,True,True,True,False,False,SMALL,Transportation,Central Anatolia,37207026.350000,33181542.230000,2511874.410000,4966498.800000,0.000000,0.000000,0.000000,1467425.426667,2368790.185000,38,DERIVED_ANALYTICS,1,0.500501,0.090856,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,66363084.460000,729993.930000,199089.250000,0.000000,159271.400000,28668.850000,10854.460000,491381.370000,3.085183,44225.090000,0.989222,,True,62.750000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,7.000000,57,True,CONTACT_DUE,TASK000489,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008184,SME002354,RM042,PAYROLL_SERVICES,0.735371,0.750000,0.613198,28.690000,9,64697611.250000,143,0.025394,15,0,NONE,True,True,True,True,False,MEDIUM,Hospitality,Mediterranean,37641826.630000,36490236.200000,21692653.800000,27160318.980000,10636512.630000,0.000000,6673737.830000,1420115.421667,4152631.388333,50,DERIVED_ANALYTICS,1,0.379815,0.027816,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,54320637.960000,651847.660000,162961.910000,0.000000,130369.530000,23466.520000,9048.100000,456371.130000,3.500597,12274.430000,0.944816,,True,55.340000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,7.000000,49,True,CONTACT_DUE,TASK000490,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008185,SME002355,RM036,PAYROLL_SERVICES,0.771531,0.500000,1.000000,84.580000,33,89337878.280000,154,0.060068,0,0,NONE,True,True,True,True,True,MEDIUM,Retail Trade,Marmara,48689010.930000,43420205.080000,25385433.660000,33111400.350000,12110095.140000,10950396.360000,12450131.500000,1721861.273333,4793267.263333,106,DERIVED_ANALYTICS,1,0.540313,0.113266,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,66222800.700000,794673.610000,198668.400000,0.000000,158934.720000,28608.250000,10833.420000,556563.540000,3.501837,62619.580000,0.994826,,True,67.360000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,5.000000,68,True,CONTACT_DUE,TASK000491,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003940,SME002356,RM028,POS_MERCHANT_ACQUIRING,0.560807,0.625000,1.000000,68.070000,43,19637348.950000,3,0.029752,0,0,NONE,True,True,True,True,True,MICRO,Healthcare,Eastern,10798836.220000,9830370.660000,5914434.980000,654725.860000,2841854.010000,1695197.650000,2348315.690000,344653.088333,1035355.896667,26,DERIVED_ANALYTICS,1,0.347858,0.140341,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,11828869.960000,153775.310000,35486.610000,0.000000,70973.220000,12775.180000,2674.330000,102839.190000,1.448986,14012.600000,0.951929,,True,59.480000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,3.000000,66,True,CONTACT_DUE,TASK000492,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008193,SME002363,RM047,PAYROLL_SERVICES,0.488444,0.750000,0.157359,70.050000,116,6256698.770000,9,0.021260,0,91,NONE,True,True,True,True,False,MICRO,Technology,Central Anatolia,3295189.110000,2753921.330000,94297.270000,2065752.420000,1047274.420000,0.000000,690951.980000,112876.760000,426408.948333,163,DERIVED_ANALYTICS,1,0.348249,0.104219,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,4131504.840000,49578.060000,12394.510000,0.000000,9915.610000,1784.810000,1519.730000,33879.010000,3.416735,3110.840000,0.861554,,True,54.280000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,14.000000,67,True,CONTACT_DUE,TASK000493,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008194,SME002364,RM017,PAYROLL_SERVICES,0.593891,0.625000,1.000000,89.080000,45,176552390.640000,169,0.002000,0,0,NONE,True,True,True,True,False,MEDIUM,Retail Trade,Aegean,93631073.510000,82325162.570000,52122033.010000,32516071.190000,26602253.700000,0.000000,16589183.350000,3638435.648333,12043823.271667,73,DERIVED_ANALYTICS,1,0.402497,0.148497,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,65032142.380000,780385.710000,195096.430000,0.000000,156077.140000,28093.890000,10654.820000,546540.570000,3.501734,80739.390000,0.996982,,True,63.510000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,4.000000,60,True,CONTACT_DUE,TASK000494,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006059,SME002374,RM004,BUSINESS_CREDIT_CARD,0.884533,0.750000,1.000000,90.610000,114,359139194.520000,223,0.018373,0,144,LOW,True,True,True,False,True,MEDIUM,Manufacturing,Central Anatolia,198825947.230000,189200055.260000,10161998.190000,49534342.610000,0.000000,47719949.520000,24748927.700000,7800100.421667,11554541.263333,12,DERIVED_ANALYTICS,1,0.745620,0.048163,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,6464505.501360,273448.580000,101104.870000,16960.690000,197813.870000,35606.500000,1869.680000,117906.840000,0.596049,5258.800000,0.896853,,True,71.300000,True,MEDIUM_PRIORITY,True,Review employee spending controls and short-term purchasing needs.,Business Credit Card,1.000000,59,True,CONTACT_DUE,TASK000495,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010229,SME002375,RM008,CASH_MANAGEMENT,0.506378,0.875000,1.000000,73.670000,101,17656499.700000,236,0.024767,0,0,NONE,True,True,True,True,True,MEDIUM,Professional Services,Marmara,8600516.820000,7304373.170000,357971.140000,47942897.510000,2022240.510000,2218160.530000,2324188.620000,345871.825000,815451.601667,76,DERIVED_ANALYTICS,1,0.323028,0.068954,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,14608746.340000,160696.210000,43826.240000,0.000000,35060.990000,6310.980000,3091.310000,107467.680000,3.065164,6990.380000,0.914637,,True,52.900000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,23.000000,69,True,CONTACT_DUE,TASK000496,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010230,SME002377,RM034,CASH_MANAGEMENT,0.581804,0.625000,1.000000,74.110000,122,34936340.810000,36,0.007025,0,0,NONE,True,True,True,False,False,SMALL,Technology,Aegean,17945507.200000,15439848.620000,368651.160000,7447199.520000,0.000000,0.000000,0.000000,693617.373333,1886601.203333,68,DERIVED_ANALYTICS,1,0.432877,0.126884,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,30879697.240000,339676.670000,92639.090000,0.000000,74111.270000,13340.030000,5531.950000,228165.600000,3.078690,28530.560000,0.978983,,True,61.940000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,8.000000,61,True,CONTACT_DUE,TASK000497,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010234,SME002384,RM039,CASH_MANAGEMENT,0.589880,1.000000,0.000000,45.200000,55,92390283.520000,38,0.043936,0,0,NONE,True,True,True,False,True,SMALL,Healthcare,Eastern,48213840.790000,46541944.070000,22779476.870000,8396641.870000,0.000000,9412173.260000,4483592.580000,1550302.045000,3866440.796667,111,DERIVED_ANALYTICS,1,0.305913,0.077118,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,93083888.140000,1023922.770000,279251.660000,0.000000,223401.330000,40212.240000,14862.580000,689596.290000,3.086805,52759.960000,0.992401,,True,57.570000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,3.000000,47,True,CONTACT_DUE,TASK000498,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003955,SME002385,RM001,POS_MERCHANT_ACQUIRING,0.532662,1.000000,0.000000,74.900000,13,17632139.140000,6,0.036746,0,0,NONE,True,False,True,False,False,MICRO,Retail Trade,Mediterranean,8576422.500000,7959283.910000,4201035.080000,1236147.920000,0.000000,0.000000,0.000000,225655.168333,1114159.745000,99,DERIVED_ANALYTICS,1,0.272884,0.066125,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,8402070.160000,109226.910000,25206.210000,0.000000,50412.420000,9074.240000,2160.310000,72786.150000,1.443814,4393.000000,0.885967,,True,52.350000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,10.000000,49,True,CONTACT_DUE,TASK000499,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008207,SME002386,RM042,PAYROLL_SERVICES,0.730449,0.875000,0.452599,23.450000,15,20474518.790000,49,0.064760,0,0,NONE,True,True,True,True,False,SMALL,Retail Trade,Mediterranean,10826731.430000,9035667.100000,5146354.570000,10628198.860000,2654400.060000,0.000000,1480456.300000,387800.846667,1039642.216667,13,DERIVED_ANALYTICS,1,0.306363,0.093660,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,21256397.720000,255076.770000,63769.190000,0.000000,51015.350000,9182.760000,4088.460000,178036.360000,3.489859,16254.880000,0.959797,,True,60.330000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,2.000000,49,True,CONTACT_DUE,TASK000500,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003959,SME002389,RM009,POS_MERCHANT_ACQUIRING,0.605076,1.000000,0.000000,64.730000,101,16906197.930000,5,0.053921,15,0,NONE,True,True,True,False,True,MICRO,Retail Trade,Marmara,9453610.990000,8958643.090000,5979516.580000,1123867.640000,0.000000,2643196.150000,1653470.930000,271164.998333,1002430.560000,196,DERIVED_ANALYTICS,1,0.387905,0.079164,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,11959033.160000,155467.430000,35877.100000,0.000000,71754.200000,12915.760000,2693.850000,103980.720000,1.449124,7811.510000,0.921158,,True,59.430000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,19.000000,69,True,CONTACT_DUE,TASK000501,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010239,SME002391,RM031,CASH_MANAGEMENT,0.594007,0.625000,0.447861,75.270000,124,36279258.900000,40,0.025251,0,0,NONE,True,True,True,False,False,SMALL,Transportation,Black Sea,19892287.780000,17269610.220000,704188.780000,9352689.580000,0.000000,0.000000,0.000000,722550.291667,1929805.511667,52,DERIVED_ANALYTICS,1,0.426731,0.043456,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,34539220.440000,379931.420000,103617.660000,0.000000,82894.130000,14920.940000,6080.880000,255311.940000,3.079976,10674.840000,0.937810,,True,53.770000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,7.000000,55,True,CONTACT_DUE,TASK000502,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010244,SME002401,RM045,CASH_MANAGEMENT,0.579549,0.750000,0.358086,79.980000,96,26126296.610000,2,0.080377,0,0,LOW,True,True,True,False,False,MICRO,Manufacturing,Aegean,15112819.360000,12827546.560000,258366.780000,459182.950000,0.000000,0.000000,0.000000,505130.740000,1369921.906667,16,DERIVED_ANALYTICS,1,0.354237,0.135962,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,25655093.120000,282206.020000,76965.280000,0.000000,61572.220000,11083.000000,4748.260000,189409.480000,3.076217,25332.470000,0.975102,,True,61.370000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,9.000000,46,True,CONTACT_DUE,TASK000503,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003971,SME002402,RM043,POS_MERCHANT_ACQUIRING,0.575329,0.750000,1.000000,89.020000,65,14354366.530000,5,0.052975,0,62,LOW,True,True,True,False,False,MICRO,Hospitality,Mediterranean,8447059.070000,7952420.100000,4410758.780000,982142.800000,0.000000,0.000000,0.000000,282035.168333,728219.758333,346,DERIVED_ANALYTICS,1,0.383341,0.078345,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,8821517.560000,114679.730000,26464.550000,0.000000,52929.110000,9527.240000,2223.230000,76464.710000,1.444663,5570.660000,0.901380,,True,55.700000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,13.000000,52,True,CONTACT_DUE,TASK000504,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008222,SME002404,RM029,PAYROLL_SERVICES,0.705530,0.375000,1.000000,57.350000,114,13929706.950000,40,0.024848,0,0,NONE,True,True,True,False,True,SMALL,Manufacturing,Marmara,6512848.480000,5838998.860000,223226.710000,8005964.490000,0.000000,1519060.960000,760901.520000,240813.133333,703330.260000,6,DERIVED_ANALYTICS,1,0.489806,0.108777,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,16011928.980000,192143.150000,48035.790000,0.000000,38428.630000,6917.150000,3301.790000,133888.420000,3.484080,14144.050000,0.952414,,True,61.880000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,10.000000,56,True,CONTACT_DUE,TASK000505,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0010245,SME002405,RM038,CASH_MANAGEMENT,0.768850,0.875000,0.044656,49.750000,108,291145840.280000,161,0.020843,0,0,NONE,True,True,True,True,True,MEDIUM,Professional Services,Aegean,155548656.610000,143785201.940000,9039178.170000,32114167.120000,44419333.920000,46468335.450000,59956374.480000,4670786.325000,14190597.811667,24,DERIVED_ANALYTICS,1,0.541845,0.064266,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,250000000.000000,2750000.000000,750000.000000,0.000000,600000.000000,108000.000000,38400.000000,1853600.000000,3.089333,118703.530000,0.999192,,True,66.770000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,2.000000,62,True,CONTACT_DUE,TASK000506,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003977,SME002410,RM036,POS_MERCHANT_ACQUIRING,0.640415,0.875000,0.090382,84.450000,120,46184561.820000,23,0.027901,0,170,NONE,True,True,True,False,False,SMALL,Healthcare,Marmara,24514748.550000,20293038.510000,14099215.140000,4885477.920000,0.000000,0.000000,0.000000,1056917.600000,1998640.788333,134,DERIVED_ANALYTICS,1,0.558722,0.139390,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,28198430.280000,366579.590000,84595.290000,0.000000,169190.580000,30454.300000,5129.760000,246400.240000,1.456347,33925.750000,0.983509,,True,70.970000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,1.000000,68,True,CONTACT_DUE,TASK000507,10,AUTHORISED_RELATIONSHIP_MANAGER,False
