candidate_id,customer_id,rm_id,product_code,propensity_probability,predicted_contact_uplift,reason_1,reason_2,reason_3,data_class
OPP0013847,SME000536,RM004,TERM_DEPOSIT,0.209597,0.056664,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013848,SME000538,RM024,TERM_DEPOSIT,0.172236,0.054681,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013849,SME000539,RM012,TERM_DEPOSIT,0.092646,-0.001104,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013850,SME000540,RM015,TERM_DEPOSIT,0.172265,0.073204,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013851,SME000542,RM010,TERM_DEPOSIT,0.152984,0.065183,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013852,SME000543,RM009,TERM_DEPOSIT,0.167559,0.015649,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013853,SME000545,RM031,TERM_DEPOSIT,0.189364,0.030978,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013854,SME000546,RM041,TERM_DEPOSIT,0.095813,0.033007,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013855,SME000548,RM028,TERM_DEPOSIT,0.285427,0.052277,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013856,SME000549,RM021,TERM_DEPOSIT,0.110955,0.004005,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013857,SME000550,RM042,TERM_DEPOSIT,0.190960,0.034804,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013858,SME000551,RM008,TERM_DEPOSIT,0.133239,0.007592,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013859,SME000552,RM021,TERM_DEPOSIT,0.260936,0.051803,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013860,SME000553,RM025,TERM_DEPOSIT,0.155013,-0.012512,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013861,SME000554,RM010,TERM_DEPOSIT,0.199049,0.027611,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,DERIVED_ANALYTICS
OPP0013862,SME000555,RM031,TERM_DEPOSIT,0.123943,0.007289,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013863,SME000556,RM009,TERM_DEPOSIT,0.136575,0.037651,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013864,SME000557,RM013,TERM_DEPOSIT,0.135490,0.007382,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013865,SME000558,RM012,TERM_DEPOSIT,0.285045,0.063746,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013866,SME000559,RM014,TERM_DEPOSIT,0.163067,0.018511,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013867,SME000561,RM024,TERM_DEPOSIT,0.098733,0.046455,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013868,SME000562,RM014,TERM_DEPOSIT,0.141636,0.030998,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013869,SME000563,RM036,TERM_DEPOSIT,0.117619,0.023927,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013870,SME000564,RM040,TERM_DEPOSIT,0.227411,0.032111,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013871,SME000565,RM041,TERM_DEPOSIT,0.164931,0.019304,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013872,SME000568,RM006,TERM_DEPOSIT,0.130356,0.037134,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013873,SME000569,RM002,TERM_DEPOSIT,0.164565,0.027668,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013874,SME000571,RM006,TERM_DEPOSIT,0.111096,0.016569,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013875,SME000572,RM031,TERM_DEPOSIT,0.184375,0.025555,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013876,SME000573,RM021,TERM_DEPOSIT,0.164032,0.062886,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013877,SME000574,RM001,TERM_DEPOSIT,0.132084,0.003115,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013878,SME000576,RM016,TERM_DEPOSIT,0.211915,0.036382,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013879,SME000578,RM009,TERM_DEPOSIT,0.227287,0.112145,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013880,SME000579,RM008,TERM_DEPOSIT,0.191161,0.053843,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013881,SME000580,RM038,TERM_DEPOSIT,0.185081,0.073645,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013882,SME000581,RM041,TERM_DEPOSIT,0.088762,0.008583,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013883,SME000583,RM041,TERM_DEPOSIT,0.131175,0.024957,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013884,SME000584,RM022,TERM_DEPOSIT,0.260828,0.055167,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013885,SME000585,RM009,TERM_DEPOSIT,0.124110,0.037003,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013886,SME000587,RM030,TERM_DEPOSIT,0.117147,0.035178,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013887,SME000588,RM019,TERM_DEPOSIT,0.105059,0.034177,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013888,SME000589,RM020,TERM_DEPOSIT,0.263256,0.061523,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013889,SME000591,RM046,TERM_DEPOSIT,0.214220,0.033876,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013890,SME000592,RM042,TERM_DEPOSIT,0.139197,0.038502,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013891,SME000593,RM047,TERM_DEPOSIT,0.099797,0.040201,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013892,SME000594,RM032,TERM_DEPOSIT,0.181661,0.055686,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013893,SME000596,RM002,TERM_DEPOSIT,0.225005,0.083138,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013894,SME000599,RM010,TERM_DEPOSIT,0.239846,0.072560,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013895,SME000600,RM015,TERM_DEPOSIT,0.183372,0.016579,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,DERIVED_ANALYTICS
OPP0013896,SME000601,RM021,TERM_DEPOSIT,0.119625,0.024678,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013897,SME000603,RM036,TERM_DEPOSIT,0.134905,0.036569,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,DERIVED_ANALYTICS
OPP0013898,SME000604,RM038,TERM_DEPOSIT,0.206510,0.045737,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013899,SME000605,RM030,TERM_DEPOSIT,0.248089,0.030091,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013900,SME000606,RM037,TERM_DEPOSIT,0.163805,0.052027,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013901,SME000607,RM041,TERM_DEPOSIT,0.250152,0.045577,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013902,SME000608,RM036,TERM_DEPOSIT,0.150887,0.068538,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013903,SME000609,RM007,TERM_DEPOSIT,0.111758,0.008493,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013904,SME000610,RM010,TERM_DEPOSIT,0.133847,0.012022,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013905,SME000612,RM020,TERM_DEPOSIT,0.176401,0.049665,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013906,SME000613,RM046,TERM_DEPOSIT,0.246965,0.015742,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013907,SME000616,RM034,TERM_DEPOSIT,0.237600,0.052049,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013908,SME000619,RM004,TERM_DEPOSIT,0.157071,0.034225,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013909,SME000620,RM020,TERM_DEPOSIT,0.237021,0.074894,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013910,SME000622,RM047,TERM_DEPOSIT,0.174447,0.046555,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013911,SME000623,RM040,TERM_DEPOSIT,0.147512,0.006531,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013912,SME000624,RM035,TERM_DEPOSIT,0.245319,0.088317,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013913,SME000625,RM042,TERM_DEPOSIT,0.135285,-0.000620,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013914,SME000628,RM041,TERM_DEPOSIT,0.180005,0.036473,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013915,SME000630,RM035,TERM_DEPOSIT,0.242365,0.049855,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013916,SME000631,RM039,TERM_DEPOSIT,0.169833,0.001668,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013917,SME000633,RM008,TERM_DEPOSIT,0.188976,0.035655,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013918,SME000634,RM001,TERM_DEPOSIT,0.217567,0.057776,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013919,SME000635,RM005,TERM_DEPOSIT,0.361366,0.011341,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013920,SME000636,RM045,TERM_DEPOSIT,0.176820,0.075916,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013921,SME000637,RM010,TERM_DEPOSIT,0.212528,0.057822,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013922,SME000638,RM019,TERM_DEPOSIT,0.152759,0.047630,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013923,SME000639,RM011,TERM_DEPOSIT,0.179347,-0.018470,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013924,SME000641,RM021,TERM_DEPOSIT,0.182367,0.037061,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013925,SME000642,RM036,TERM_DEPOSIT,0.147799,0.040176,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013926,SME000643,RM012,TERM_DEPOSIT,0.181234,0.034910,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013927,SME000644,RM017,TERM_DEPOSIT,0.166597,0.089830,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013928,SME000645,RM021,TERM_DEPOSIT,0.146865,0.017998,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013929,SME000646,RM016,TERM_DEPOSIT,0.246530,0.025793,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013930,SME000647,RM015,TERM_DEPOSIT,0.165734,0.066315,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013931,SME000648,RM025,TERM_DEPOSIT,0.149635,0.020092,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013932,SME000650,RM014,TERM_DEPOSIT,0.275153,-0.009069,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013933,SME000651,RM040,TERM_DEPOSIT,0.222630,-0.016569,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013934,SME000652,RM021,TERM_DEPOSIT,0.225339,0.026751,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013935,SME000654,RM041,TERM_DEPOSIT,0.132674,0.029434,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013936,SME000655,RM001,TERM_DEPOSIT,0.117564,0.000778,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013937,SME000656,RM041,TERM_DEPOSIT,0.119265,0.026326,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013938,SME000658,RM016,TERM_DEPOSIT,0.235632,0.055892,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013939,SME000659,RM036,TERM_DEPOSIT,0.193967,0.021215,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013940,SME000660,RM017,TERM_DEPOSIT,0.196349,0.091182,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013941,SME000661,RM009,TERM_DEPOSIT,0.152027,0.012133,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013942,SME000662,RM010,TERM_DEPOSIT,0.138230,0.009026,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,DERIVED_ANALYTICS
OPP0013943,SME000665,RM002,TERM_DEPOSIT,0.129588,0.009075,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013944,SME000666,RM033,TERM_DEPOSIT,0.089382,0.019344,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013945,SME000667,RM032,TERM_DEPOSIT,0.216650,0.075406,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013946,SME000668,RM030,TERM_DEPOSIT,0.200954,0.069072,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013947,SME000669,RM030,TERM_DEPOSIT,0.164592,0.023450,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013948,SME000670,RM029,TERM_DEPOSIT,0.142147,0.031646,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013949,SME000671,RM013,TERM_DEPOSIT,0.145922,0.011732,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013950,SME000672,RM009,TERM_DEPOSIT,0.227169,0.075137,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013951,SME000673,RM005,TERM_DEPOSIT,0.255034,0.058054,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013952,SME000674,RM009,TERM_DEPOSIT,0.157263,0.034629,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013953,SME000675,RM022,TERM_DEPOSIT,0.173021,0.058697,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013954,SME000676,RM048,TERM_DEPOSIT,0.196247,0.057261,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013955,SME000677,RM029,TERM_DEPOSIT,0.106890,0.031255,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013956,SME000678,RM022,TERM_DEPOSIT,0.099809,0.035959,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013957,SME000679,RM015,TERM_DEPOSIT,0.116573,0.027637,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013958,SME000681,RM002,TERM_DEPOSIT,0.245095,0.052414,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013959,SME000682,RM017,TERM_DEPOSIT,0.171320,0.001922,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0013960,SME000683,RM030,TERM_DEPOSIT,0.367391,0.089002,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013961,SME000687,RM017,TERM_DEPOSIT,0.136124,0.046560,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013962,SME000688,RM011,TERM_DEPOSIT,0.118198,-0.001536,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013963,SME000689,RM016,TERM_DEPOSIT,0.163912,0.031833,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0013964,SME000691,RM029,TERM_DEPOSIT,0.181124,0.021827,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013965,SME000692,RM021,TERM_DEPOSIT,0.190251,0.068427,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013966,SME000694,RM002,TERM_DEPOSIT,0.134322,0.043310,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0013967,SME000695,RM010,TERM_DEPOSIT,0.119074,0.058840,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013968,SME000696,RM012,TERM_DEPOSIT,0.225712,0.056548,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0013969,SME000698,RM022,TERM_DEPOSIT,0.260915,0.028741,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
