customer_id,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class
SME002378,0.066376,R04,5,1,2026-04-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002379,0.022993,R03,0,1,2026-10-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002380,0.036965,R03,0,1,2027-05-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002381,0.061807,R04,0,1,2027-10-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002382,0.044562,R03,5,1,2027-07-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002383,0.020260,R02,0,1,2025-12-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002384,0.043936,R03,0,1,2027-07-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME002385,0.036746,R03,0,1,2027-07-20,NONE,True,False,CONTROLLED_SYNTHETIC
SME002386,0.064760,R04,0,1,2027-03-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002387,0.047077,R04,30,2,2027-09-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002388,0.061590,R04,0,1,2027-06-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002389,0.053921,R04,15,1,2026-08-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002390,0.023234,R03,0,1,2026-03-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME002391,0.025251,R03,0,1,2026-11-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002392,0.055389,R04,0,1,2026-12-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002393,0.036280,R03,5,1,2027-06-05,NONE,True,False,CONTROLLED_SYNTHETIC
SME002394,0.036810,R03,0,1,2027-05-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002395,0.019924,R02,0,1,2026-01-16,LOW,True,True,CONTROLLED_SYNTHETIC
SME002396,0.012164,R02,15,1,2027-03-28,NONE,True,False,CONTROLLED_SYNTHETIC
SME002397,0.027754,R03,0,1,2027-08-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002398,0.030340,R03,0,1,2027-01-12,LOW,True,False,CONTROLLED_SYNTHETIC
SME002399,0.028652,R03,0,1,2027-05-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002400,0.088062,R05,0,1,2027-02-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002401,0.080377,R05,0,1,2027-08-26,LOW,True,True,CONTROLLED_SYNTHETIC
SME002402,0.052975,R04,0,1,2026-06-19,LOW,True,True,CONTROLLED_SYNTHETIC
SME002403,0.041512,R03,0,1,2025-12-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002404,0.024848,R03,0,1,2026-10-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME002405,0.020843,R02,0,1,2027-06-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002406,0.025805,R03,30,2,2026-11-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002407,0.051601,R04,0,1,2027-01-14,NONE,False,True,CONTROLLED_SYNTHETIC
SME002408,0.050793,R04,0,1,2025-12-07,NONE,True,False,CONTROLLED_SYNTHETIC
SME002409,0.036236,R03,15,1,2026-06-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002410,0.027901,R03,0,1,2026-03-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME002411,0.043838,R03,0,1,2026-08-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002412,0.057345,R04,60,2,2026-12-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002413,0.074559,R05,0,1,2026-04-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME002414,0.029873,R03,0,1,2027-09-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002415,0.060800,R04,0,1,2026-08-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME002416,0.024477,R03,0,1,2026-09-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME002417,0.036550,R03,30,2,2027-10-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002418,0.036550,R03,0,1,2026-09-08,NONE,True,False,CONTROLLED_SYNTHETIC
SME002419,0.025922,R03,0,1,2027-05-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME002420,0.010090,R02,0,1,2027-03-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002421,0.030542,R03,0,1,2027-06-05,NONE,True,False,CONTROLLED_SYNTHETIC
SME002422,0.046707,R04,0,1,2026-06-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002423,0.023401,R03,0,1,2027-05-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002424,0.034498,R03,0,1,2027-07-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002425,0.053508,R04,0,1,2026-10-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002426,0.096071,R06,30,2,2027-03-13,LOW,True,True,CONTROLLED_SYNTHETIC
SME002427,0.020253,R02,0,1,2025-12-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002428,0.042395,R03,0,1,2026-11-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002429,0.012777,R02,0,1,2026-03-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002430,0.059733,R04,0,1,2026-06-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002431,0.037352,R03,60,2,2026-06-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002432,0.002000,R02,0,1,2026-09-04,NONE,True,False,CONTROLLED_SYNTHETIC
SME002433,0.018283,R02,5,1,2027-03-10,LOW,True,True,CONTROLLED_SYNTHETIC
SME002434,0.031627,R03,0,1,2026-11-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002435,0.016551,R02,0,1,2026-07-15,LOW,True,True,CONTROLLED_SYNTHETIC
SME002436,0.018509,R02,0,1,2027-10-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME002437,0.119386,R07,0,1,2026-12-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002438,0.084322,R05,0,1,2026-08-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002439,0.055814,R04,0,1,2026-05-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002440,0.067949,R04,0,1,2026-03-06,NONE,True,False,CONTROLLED_SYNTHETIC
SME002441,0.022433,R02,0,1,2027-02-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002442,0.008749,R02,0,1,2026-02-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002443,0.032639,R03,0,1,2026-05-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002444,0.061858,R04,15,1,2027-05-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002445,0.017311,R02,0,1,2027-08-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME002446,0.021293,R02,0,1,2026-11-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002447,0.065861,R04,0,1,2027-03-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002448,0.038460,R03,90,3,2027-02-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002449,0.051019,R04,0,1,2026-12-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME002450,0.051898,R04,0,1,2027-02-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002451,0.028564,R03,0,1,2026-07-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME002452,0.034294,R03,0,1,2026-12-31,LOW,True,True,CONTROLLED_SYNTHETIC
SME002453,0.008275,R02,0,1,2026-03-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002454,0.036463,R03,0,1,2026-07-27,NONE,True,False,CONTROLLED_SYNTHETIC
SME002455,0.067904,R04,0,1,2027-02-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002456,0.055122,R04,0,1,2026-12-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002457,0.038464,R03,0,1,2025-12-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002458,0.049557,R04,0,1,2026-03-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME002459,0.035438,R03,0,1,2026-11-07,LOW,True,True,CONTROLLED_SYNTHETIC
SME002460,0.049525,R04,0,1,2027-09-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002461,0.052804,R04,5,1,2027-05-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002462,0.055252,R04,0,1,2026-03-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002463,0.043302,R03,15,1,2027-03-07,NONE,True,False,CONTROLLED_SYNTHETIC
SME002464,0.026153,R03,0,1,2026-08-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME002465,0.014294,R02,0,1,2027-07-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002466,0.068928,R05,0,1,2027-02-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002467,0.026782,R03,0,1,2025-12-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002468,0.032106,R03,15,1,2026-05-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME002469,0.044412,R03,0,1,2027-04-27,LOW,True,True,CONTROLLED_SYNTHETIC
SME002470,0.049766,R04,0,1,2026-05-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002471,0.073659,R05,0,1,2026-12-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002472,0.064080,R04,0,1,2026-05-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME002473,0.025650,R03,0,1,2027-03-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME002474,0.031477,R03,0,1,2027-02-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002475,0.019800,R02,0,1,2027-05-19,NONE,True,False,CONTROLLED_SYNTHETIC
SME002476,0.064327,R04,0,1,2027-09-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME002477,0.019948,R02,0,1,2026-03-13,HIGH,True,True,CONTROLLED_SYNTHETIC
SME002478,0.045765,R04,0,1,2026-03-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002479,0.053913,R04,0,1,2027-08-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002480,0.009134,R02,0,1,2026-01-11,NONE,True,False,CONTROLLED_SYNTHETIC
SME002481,0.004153,R02,30,2,2027-06-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME002482,0.030738,R03,0,1,2027-02-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002483,0.030661,R03,0,1,2027-04-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002484,0.033744,R03,0,1,2027-01-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002485,0.028954,R03,0,1,2026-12-30,NONE,True,False,CONTROLLED_SYNTHETIC
SME002486,0.013018,R02,0,1,2027-07-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002487,0.014551,R02,0,1,2026-03-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME002488,0.052077,R04,5,1,2027-03-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002489,0.045667,R04,5,1,2026-12-17,LOW,True,True,CONTROLLED_SYNTHETIC
SME002490,0.053703,R04,0,1,2027-09-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME002491,0.042754,R03,0,1,2026-08-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002492,0.022539,R02,0,1,2027-02-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002493,0.045143,R03,0,1,2026-01-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002494,0.034694,R03,5,1,2025-12-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002495,0.007801,R02,30,2,2026-12-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002496,0.080598,R05,0,1,2026-11-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME002497,0.025278,R03,0,1,2027-09-29,MEDIUM,True,False,CONTROLLED_SYNTHETIC
SME002498,0.038880,R03,0,1,2027-07-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002499,0.040782,R03,0,1,2026-06-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME002500,0.017374,R02,0,1,2026-01-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME002501,0.067675,R04,0,1,2025-12-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002502,0.056166,R04,0,1,2026-06-10,NONE,False,True,CONTROLLED_SYNTHETIC
SME002503,0.032532,R03,0,1,2027-09-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002504,0.062432,R04,0,1,2026-11-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME002505,0.017389,R02,0,1,2026-02-02,LOW,True,True,CONTROLLED_SYNTHETIC
SME002506,0.039081,R03,60,2,2026-01-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME002507,0.032476,R03,0,1,2027-04-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME002508,0.019752,R02,0,1,2027-06-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002509,0.087842,R05,0,1,2026-05-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME002510,0.062167,R04,0,1,2027-01-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME002511,0.042540,R03,30,2,2027-02-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME002512,0.009341,R02,5,1,2026-05-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME002513,0.058374,R04,30,2,2026-08-21,NONE,False,True,CONTROLLED_SYNTHETIC
SME002514,0.065260,R04,0,1,2026-02-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME002515,0.044919,R03,0,1,2026-11-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME002516,0.069843,R05,0,1,2026-02-01,NONE,True,False,CONTROLLED_SYNTHETIC
SME002517,0.069029,R05,15,1,2026-03-10,LOW,True,True,CONTROLLED_SYNTHETIC
SME002518,0.018978,R02,0,1,2026-07-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002519,0.068808,R05,30,2,2027-01-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002520,0.042309,R03,15,1,2027-10-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002521,0.022921,R03,0,1,2027-04-30,NONE,True,False,CONTROLLED_SYNTHETIC
SME002522,0.025893,R03,0,1,2027-04-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002523,0.011894,R02,0,1,2026-01-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002524,0.008690,R02,0,1,2027-01-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002525,0.012443,R02,0,1,2027-01-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME002526,0.032414,R03,0,1,2026-08-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002527,0.057100,R04,0,1,2027-08-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002528,0.038082,R03,0,1,2026-05-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002529,0.051605,R04,0,1,2027-08-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002530,0.063896,R04,0,1,2026-01-04,NONE,True,False,CONTROLLED_SYNTHETIC
SME002531,0.017479,R02,0,1,2026-02-04,NONE,True,False,CONTROLLED_SYNTHETIC
SME002532,0.040743,R03,0,1,2026-04-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME002533,0.047715,R04,5,1,2027-08-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002534,0.025598,R03,0,1,2026-07-14,NONE,True,False,CONTROLLED_SYNTHETIC
SME002535,0.081610,R05,0,1,2027-05-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002536,0.049805,R04,0,1,2027-01-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002537,0.013787,R02,0,1,2026-02-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME002538,0.050270,R04,0,1,2026-12-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002539,0.018253,R02,0,1,2026-11-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002540,0.014370,R02,0,1,2027-01-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME002541,0.018300,R02,90,3,2027-08-11,NONE,True,False,CONTROLLED_SYNTHETIC
SME002542,0.051895,R04,0,1,2027-07-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME002543,0.034957,R03,0,1,2027-03-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002544,0.036164,R03,0,1,2026-02-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME002545,0.054387,R04,15,1,2026-06-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002546,0.022557,R02,0,1,2026-04-20,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME002547,0.075563,R05,0,1,2026-01-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME002548,0.057203,R04,0,1,2027-04-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002549,0.019554,R02,0,1,2027-06-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002550,0.024169,R03,0,1,2027-10-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME002551,0.036519,R03,0,1,2026-01-09,NONE,False,True,CONTROLLED_SYNTHETIC
SME002552,0.045662,R04,0,1,2026-01-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME002553,0.027313,R03,0,1,2026-07-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002554,0.045644,R04,0,1,2027-04-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002555,0.034155,R03,0,1,2026-06-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME002556,0.035724,R03,0,1,2027-04-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002557,0.017713,R02,0,1,2027-01-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002558,0.054056,R04,0,1,2027-06-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002559,0.060104,R04,0,1,2026-03-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002560,0.041870,R03,0,1,2027-09-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002561,0.046812,R04,0,1,2026-01-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002562,0.033984,R03,0,1,2026-05-24,NONE,True,False,CONTROLLED_SYNTHETIC
SME002563,0.020512,R02,0,1,2026-09-25,NONE,True,False,CONTROLLED_SYNTHETIC
SME002564,0.064789,R04,0,1,2027-08-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002565,0.041654,R03,0,1,2027-01-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002566,0.038310,R03,0,1,2026-01-15,NONE,True,False,CONTROLLED_SYNTHETIC
SME002567,0.033450,R03,15,1,2026-01-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME002568,0.037842,R03,5,1,2026-10-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002569,0.028283,R03,0,1,2027-05-24,NONE,False,True,CONTROLLED_SYNTHETIC
SME002570,0.028054,R03,0,1,2026-05-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002571,0.046194,R04,0,1,2026-01-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME002572,0.042642,R03,0,1,2026-05-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002573,0.043688,R03,0,1,2026-08-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME002574,0.043017,R03,0,1,2027-09-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002575,0.044035,R03,0,1,2027-02-22,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME002576,0.049533,R04,0,1,2026-01-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME002577,0.049633,R04,5,1,2027-06-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME002578,0.019572,R02,0,1,2026-05-30,LOW,True,True,CONTROLLED_SYNTHETIC
SME002579,0.077925,R05,60,2,2026-10-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME002580,0.029956,R03,0,1,2026-03-28,NONE,True,False,CONTROLLED_SYNTHETIC
SME002581,0.075955,R05,0,1,2027-02-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME002582,0.079916,R05,0,1,2026-03-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002583,0.047111,R04,30,2,2026-10-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002584,0.039417,R03,0,1,2026-02-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002585,0.007917,R02,0,1,2026-10-08,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME002586,0.013973,R02,0,1,2026-02-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME002587,0.075591,R05,0,1,2026-05-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002588,0.009879,R02,0,1,2027-06-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME002589,0.055982,R04,0,1,2026-06-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002590,0.006490,R02,0,1,2027-09-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002591,0.009186,R02,0,1,2027-03-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME002592,0.038143,R03,0,1,2026-08-28,LOW,True,True,CONTROLLED_SYNTHETIC
SME002593,0.020636,R02,0,1,2026-12-13,LOW,True,True,CONTROLLED_SYNTHETIC
SME002594,0.007923,R02,0,1,2027-03-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME002595,0.019977,R02,0,1,2027-09-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002596,0.069359,R05,0,1,2026-05-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002597,0.010121,R02,0,1,2027-02-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002598,0.009629,R02,0,1,2026-03-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME002599,0.020448,R02,0,1,2026-06-07,NONE,False,True,CONTROLLED_SYNTHETIC
SME002600,0.023076,R03,0,1,2026-05-31,NONE,True,False,CONTROLLED_SYNTHETIC
SME002601,0.025638,R03,0,1,2026-03-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME002602,0.054813,R04,30,2,2026-02-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002603,0.006395,R02,0,1,2026-01-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002604,0.014751,R02,0,1,2026-04-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME002605,0.044545,R03,0,1,2025-12-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002606,0.010848,R02,60,2,2026-11-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002607,0.024172,R03,0,1,2026-12-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME002608,0.029359,R03,0,1,2027-06-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME002609,0.118563,R07,0,1,2027-05-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME002610,0.020827,R02,0,1,2027-10-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002611,0.035512,R03,0,1,2027-03-22,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME002612,0.034013,R03,0,1,2027-02-16,LOW,True,True,CONTROLLED_SYNTHETIC
SME002613,0.087246,R05,0,1,2026-06-14,NONE,True,False,CONTROLLED_SYNTHETIC
SME002614,0.047584,R04,0,1,2026-01-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME002615,0.031552,R03,0,1,2026-06-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME002616,0.018925,R02,30,2,2026-10-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002617,0.038347,R03,0,1,2027-08-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002618,0.008427,R02,0,1,2025-12-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002619,0.073381,R05,0,1,2026-06-02,NONE,True,False,CONTROLLED_SYNTHETIC
SME002620,0.027405,R03,0,1,2026-10-16,NONE,False,True,CONTROLLED_SYNTHETIC
SME002621,0.041509,R03,0,1,2027-10-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME002622,0.022366,R02,15,1,2026-12-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME002623,0.042246,R03,0,1,2026-10-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME002624,0.022198,R02,0,1,2026-09-20,NONE,True,False,CONTROLLED_SYNTHETIC
SME002625,0.042574,R03,0,1,2026-11-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002626,0.062079,R04,0,1,2026-09-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002627,0.074634,R05,0,1,2026-10-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002628,0.035167,R03,60,2,2026-11-03,NONE,True,False,CONTROLLED_SYNTHETIC
SME002629,0.034358,R03,0,1,2027-05-23,NONE,False,True,CONTROLLED_SYNTHETIC
SME002630,0.017586,R02,90,3,2025-12-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME002631,0.045202,R03,0,1,2026-01-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002632,0.045852,R04,0,1,2027-09-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002633,0.050095,R04,0,1,2026-10-10,LOW,True,True,CONTROLLED_SYNTHETIC
SME002634,0.042429,R03,15,1,2027-01-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME002635,0.018838,R02,0,1,2026-07-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME002636,0.030419,R03,0,1,2027-04-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME002637,0.022873,R03,0,1,2027-10-11,NONE,True,False,CONTROLLED_SYNTHETIC
SME002638,0.071142,R05,0,1,2026-11-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME002639,0.028629,R03,0,1,2026-11-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME002640,0.027195,R03,0,1,2025-12-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002641,0.016485,R02,0,1,2027-04-27,LOW,True,True,CONTROLLED_SYNTHETIC
SME002642,0.029496,R03,0,1,2027-04-07,NONE,True,False,CONTROLLED_SYNTHETIC
SME002643,0.049146,R04,15,1,2026-05-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002644,0.020740,R02,0,1,2027-04-22,NONE,True,False,CONTROLLED_SYNTHETIC
SME002645,0.055420,R04,0,1,2026-06-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME002646,0.032160,R03,0,1,2027-07-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME002647,0.028244,R03,0,1,2026-03-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002648,0.077824,R05,90,3,2027-05-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME002649,0.056888,R04,0,1,2026-03-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME002650,0.018852,R02,0,1,2025-12-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME002651,0.057714,R04,15,1,2027-04-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME002652,0.044938,R03,0,1,2026-11-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME002653,0.027570,R03,0,1,2026-03-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME002654,0.018958,R02,60,2,2026-06-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME002655,0.021444,R02,0,1,2027-09-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME002656,0.051231,R04,0,1,2026-09-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME002657,0.036702,R03,0,1,2026-03-16,NONE,True,False,CONTROLLED_SYNTHETIC
SME002658,0.059648,R04,5,1,2026-11-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME002659,0.058590,R04,0,1,2027-09-28,NONE,True,False,CONTROLLED_SYNTHETIC
SME002660,0.025811,R03,0,1,2027-01-15,NONE,True,True,CONTROLLED_SYNTHETIC
