customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class
SME002258,Synthetic SME 002258,RM025,Black Sea,Professional Services,SMALL,LIMITED,2023-09-29,34,15939936.560000,18,True,False,32.270000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002259,Synthetic SME 002259,RM008,Marmara,Transportation,SMALL,LIMITED,2019-12-13,80,11488438.190000,26,False,False,73.460000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002260,Synthetic SME 002260,RM019,Aegean,Wholesale Trade,MEDIUM,JOINT_STOCK,2017-05-22,110,143533157.010000,57,False,False,85.590000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002261,Synthetic SME 002261,RM041,Marmara,Technology,MICRO,LIMITED,2021-01-26,66,6767094.250000,2,True,True,87.860000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002262,Synthetic SME 002262,RM031,Black Sea,Retail Trade,SMALL,LIMITED,2022-08-04,48,51668224.900000,24,False,False,77.440000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002263,Synthetic SME 002263,RM002,Marmara,Hospitality,MICRO,LIMITED,2015-08-20,132,18245345.120000,7,False,False,64.360000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002264,Synthetic SME 002264,RM015,Marmara,Hospitality,MEDIUM,LIMITED,2021-06-30,61,87253369.360000,135,True,False,15.750000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002265,Synthetic SME 002265,RM036,Marmara,Hospitality,MEDIUM,SOLE_PROPRIETOR,2023-08-21,35,106849091.760000,109,True,True,47.840000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002266,Synthetic SME 002266,RM024,Eastern,Technology,MICRO,LIMITED,2015-05-27,134,4989930.360000,2,False,False,88.450000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002267,Synthetic SME 002267,RM012,Central Anatolia,Technology,SMALL,SOLE_PROPRIETOR,2023-03-27,40,56769768.080000,19,True,False,67.740000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002268,Synthetic SME 002268,RM005,Eastern,Agriculture,MICRO,LIMITED,2022-03-11,53,12226207.240000,5,False,False,54.300000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002269,Synthetic SME 002269,RM008,Marmara,Agriculture,MICRO,LIMITED,2024-08-27,23,10533503.800000,9,False,False,29.620000,False,BRANCH,CONTROLLED_SYNTHETIC
SME002270,Synthetic SME 002270,RM020,Mediterranean,Construction,SMALL,LIMITED,2019-11-01,81,44503810.240000,18,False,False,18.650000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002271,Synthetic SME 002271,RM026,Black Sea,Construction,MICRO,SOLE_PROPRIETOR,2015-11-02,129,10795643.970000,9,False,False,46.320000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002272,Synthetic SME 002272,RM031,Black Sea,Hospitality,SMALL,SOLE_PROPRIETOR,2019-06-23,85,56793901.570000,49,True,False,50.590000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002273,Synthetic SME 002273,RM043,Mediterranean,Professional Services,SMALL,JOINT_STOCK,2020-01-15,79,116833555.450000,15,False,False,63.400000,False,BRANCH,CONTROLLED_SYNTHETIC
SME002274,Synthetic SME 002274,RM037,Aegean,Manufacturing,SMALL,LIMITED,2019-02-12,90,94808945.670000,24,False,False,22.170000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002275,Synthetic SME 002275,RM017,Aegean,Retail Trade,MICRO,LIMITED,2016-11-10,117,2398451.210000,7,False,False,34.770000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002276,Synthetic SME 002276,RM030,Central Anatolia,Professional Services,MICRO,LIMITED,2022-09-13,47,4318630.420000,8,False,False,87.240000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002277,Synthetic SME 002277,RM022,Central Anatolia,Agriculture,MICRO,LIMITED,2022-06-11,50,3549459.890000,2,True,False,46.210000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002278,Synthetic SME 002278,RM022,Central Anatolia,Technology,MEDIUM,LIMITED,2021-12-07,56,84855827.240000,199,False,False,32.490000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002279,Synthetic SME 002279,RM008,Marmara,Manufacturing,SMALL,LIMITED,2021-05-12,63,27357368.620000,33,False,False,81.750000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME002280,Synthetic SME 002280,RM012,Central Anatolia,Transportation,MICRO,SOLE_PROPRIETOR,2021-01-12,67,2065539.280000,7,False,False,83.160000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002281,Synthetic SME 002281,RM041,Marmara,Technology,MICRO,LIMITED,2021-02-22,65,16390261.580000,5,False,False,77.850000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002282,Synthetic SME 002282,RM022,Central Anatolia,Agriculture,SMALL,SOLE_PROPRIETOR,2024-02-20,29,138149191.790000,42,False,False,78.260000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002283,Synthetic SME 002283,RM042,Mediterranean,Manufacturing,MEDIUM,LIMITED,2017-07-25,108,99302900.940000,181,True,True,37.470000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME002284,Synthetic SME 002284,RM032,Aegean,Construction,SMALL,LIMITED,2026-04-08,4,30241640.280000,10,False,False,80.300000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002285,Synthetic SME 002285,RM009,Marmara,Manufacturing,MICRO,LIMITED,2023-01-06,43,43829771.130000,2,False,False,90.880000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002286,Synthetic SME 002286,RM001,Mediterranean,Hospitality,MICRO,LIMITED,2022-07-02,49,2590097.490000,6,False,False,87.960000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME002287,Synthetic SME 002287,RM003,Black Sea,Construction,SMALL,LIMITED,2018-01-12,103,64016018.170000,46,False,False,66.890000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002288,Synthetic SME 002288,RM008,Marmara,Agriculture,MICRO,SOLE_PROPRIETOR,2017-10-09,106,13491344.950000,2,False,False,69.200000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002289,Synthetic SME 002289,RM002,Marmara,Construction,SMALL,JOINT_STOCK,2015-05-23,134,15672587.620000,19,False,False,24.250000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002290,Synthetic SME 002290,RM009,Marmara,Healthcare,SMALL,JOINT_STOCK,2021-02-12,66,14904629.200000,34,True,False,84.090000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002291,Synthetic SME 002291,RM008,Marmara,Agriculture,SMALL,JOINT_STOCK,2022-09-13,47,52713219.930000,26,False,False,42.960000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002292,Synthetic SME 002292,RM022,Central Anatolia,Transportation,SMALL,SOLE_PROPRIETOR,2018-05-13,99,11961774.260000,26,True,False,40.370000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002293,Synthetic SME 002293,RM029,Marmara,Retail Trade,SMALL,LIMITED,2017-07-06,109,91140144.000000,42,False,False,76.040000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002294,Synthetic SME 002294,RM032,Aegean,Professional Services,MICRO,SOLE_PROPRIETOR,2021-09-26,58,3518856.440000,8,False,False,52.000000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002295,Synthetic SME 002295,RM039,Eastern,Hospitality,MICRO,LIMITED,2023-11-01,33,11620141.230000,4,False,False,46.120000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002296,Synthetic SME 002296,RM008,Marmara,Retail Trade,MICRO,LIMITED,2018-09-02,95,7611487.190000,2,True,False,63.520000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002297,Synthetic SME 002297,RM009,Marmara,Hospitality,MICRO,JOINT_STOCK,2018-11-04,93,3224759.500000,4,False,False,41.070000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002298,Synthetic SME 002298,RM008,Marmara,Construction,SMALL,JOINT_STOCK,2021-07-06,61,14277936.550000,11,True,False,75.120000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002299,Synthetic SME 002299,RM007,Central Anatolia,Healthcare,SMALL,LIMITED,2024-04-07,28,11870356.630000,18,True,True,37.120000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002300,Synthetic SME 002300,RM034,Aegean,Transportation,MEDIUM,SOLE_PROPRIETOR,2020-05-04,75,62438068.870000,98,False,True,53.460000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002301,Synthetic SME 002301,RM008,Marmara,Professional Services,SMALL,LIMITED,2020-01-21,78,15427251.800000,45,False,False,57.830000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002302,Synthetic SME 002302,RM031,Black Sea,Manufacturing,MICRO,LIMITED,2024-05-09,27,10313504.120000,7,False,False,61.400000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002303,Synthetic SME 002303,RM010,Central Anatolia,Technology,SMALL,JOINT_STOCK,2025-08-02,12,30302975.780000,33,False,False,72.960000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002304,Synthetic SME 002304,RM041,Marmara,Hospitality,MICRO,JOINT_STOCK,2018-01-23,102,15988606.060000,9,False,False,85.360000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002305,Synthetic SME 002305,RM030,Central Anatolia,Retail Trade,MICRO,SOLE_PROPRIETOR,2023-12-11,32,9562961.650000,8,False,False,72.650000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002306,Synthetic SME 002306,RM010,Central Anatolia,Transportation,MICRO,LIMITED,2018-05-07,99,22982271.020000,3,True,True,48.250000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002307,Synthetic SME 002307,RM041,Marmara,Professional Services,MICRO,LIMITED,2021-12-11,56,7463691.200000,9,True,False,94.440000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002308,Synthetic SME 002308,RM026,Black Sea,Agriculture,MEDIUM,SOLE_PROPRIETOR,2018-06-28,97,100144868.990000,92,True,True,66.500000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002309,Synthetic SME 002309,RM045,Aegean,Technology,SMALL,SOLE_PROPRIETOR,2021-03-11,65,74800256.510000,16,False,False,67.280000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002310,Synthetic SME 002310,RM015,Marmara,Hospitality,MICRO,LIMITED,2021-06-08,62,6166451.460000,4,False,False,33.780000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002311,Synthetic SME 002311,RM006,Aegean,Transportation,MEDIUM,LIMITED,2020-10-02,70,63162970.170000,150,False,False,67.890000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002312,Synthetic SME 002312,RM002,Marmara,Manufacturing,MICRO,LIMITED,2022-01-08,55,9290009.320000,4,False,False,41.290000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002313,Synthetic SME 002313,RM018,Mediterranean,Manufacturing,MICRO,LIMITED,2021-03-26,64,6421061.810000,6,False,False,74.650000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002314,Synthetic SME 002314,RM022,Central Anatolia,Healthcare,MICRO,LIMITED,2018-03-17,101,11380418.980000,8,False,True,44.850000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002315,Synthetic SME 002315,RM001,Mediterranean,Hospitality,SMALL,LIMITED,2017-12-25,103,51050688.430000,47,True,False,83.130000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME002316,Synthetic SME 002316,RM008,Marmara,Construction,SMALL,LIMITED,2016-07-31,120,27675498.880000,44,False,False,73.990000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002317,Synthetic SME 002317,RM041,Marmara,Transportation,SMALL,SOLE_PROPRIETOR,2023-07-13,37,84166660.990000,11,False,False,32.430000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002318,Synthetic SME 002318,RM015,Marmara,Transportation,MICRO,LIMITED,2020-04-30,75,4217425.450000,5,False,False,72.010000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002319,Synthetic SME 002319,RM020,Mediterranean,Manufacturing,SMALL,SOLE_PROPRIETOR,2023-11-24,32,34271230.540000,43,False,False,49.280000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002320,Synthetic SME 002320,RM001,Mediterranean,Transportation,MICRO,LIMITED,2019-05-05,87,3650544.510000,3,False,False,98.610000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002321,Synthetic SME 002321,RM008,Marmara,Wholesale Trade,MEDIUM,LIMITED,2019-01-01,91,58049989.830000,236,True,False,41.760000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002322,Synthetic SME 002322,RM015,Marmara,Construction,MEDIUM,JOINT_STOCK,2018-10-25,93,77647100.680000,219,False,True,26.340000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002323,Synthetic SME 002323,RM023,Black Sea,Hospitality,MICRO,LIMITED,2026-04-10,4,12667123.870000,5,False,True,51.040000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002324,Synthetic SME 002324,RM009,Marmara,Wholesale Trade,SMALL,SOLE_PROPRIETOR,2015-09-04,131,8833049.520000,40,False,True,80.970000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002325,Synthetic SME 002325,RM003,Black Sea,Hospitality,MICRO,LIMITED,2019-01-17,91,9097843.640000,6,True,True,67.290000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002326,Synthetic SME 002326,RM011,Black Sea,Agriculture,MICRO,LIMITED,2017-06-01,110,9570322.690000,6,True,True,55.390000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002327,Synthetic SME 002327,RM044,Eastern,Construction,MEDIUM,JOINT_STOCK,2020-08-21,71,112666010.630000,207,True,False,75.520000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002328,Synthetic SME 002328,RM023,Black Sea,Manufacturing,SMALL,JOINT_STOCK,2021-09-01,59,45115733.560000,33,False,False,93.910000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002329,Synthetic SME 002329,RM046,Mediterranean,Manufacturing,SMALL,LIMITED,2022-02-11,54,16225677.060000,19,True,False,51.470000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002330,Synthetic SME 002330,RM042,Mediterranean,Transportation,MEDIUM,LIMITED,2023-03-09,41,249096415.100000,111,False,False,49.120000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002331,Synthetic SME 002331,RM012,Central Anatolia,Retail Trade,MICRO,LIMITED,2024-11-13,21,5214918.630000,9,False,False,74.670000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002332,Synthetic SME 002332,RM021,Marmara,Construction,SMALL,SOLE_PROPRIETOR,2021-04-22,63,33300582.170000,40,False,True,68.750000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002333,Synthetic SME 002333,RM002,Marmara,Construction,SMALL,LIMITED,2015-04-13,136,17317513.830000,29,False,False,62.020000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002334,Synthetic SME 002334,RM016,Mediterranean,Retail Trade,MICRO,LIMITED,2025-09-07,11,15200928.870000,3,False,False,42.010000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002335,Synthetic SME 002335,RM015,Marmara,Professional Services,MICRO,SOLE_PROPRIETOR,2020-04-05,76,16966756.510000,3,False,False,75.830000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002336,Synthetic SME 002336,RM020,Mediterranean,Construction,MICRO,SOLE_PROPRIETOR,2024-03-05,29,24196099.620000,2,False,False,94.530000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002337,Synthetic SME 002337,RM004,Central Anatolia,Technology,SMALL,JOINT_STOCK,2023-12-18,32,18728469.350000,29,False,False,36.200000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002338,Synthetic SME 002338,RM015,Marmara,Construction,SMALL,JOINT_STOCK,2021-06-10,62,19132274.890000,10,False,False,91.210000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002339,Synthetic SME 002339,RM015,Marmara,Wholesale Trade,MICRO,LIMITED,2019-06-12,86,2489713.760000,9,False,False,41.590000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002340,Synthetic SME 002340,RM017,Aegean,Technology,SMALL,SOLE_PROPRIETOR,2019-06-22,85,16423401.190000,48,False,False,61.090000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002341,Synthetic SME 002341,RM036,Marmara,Professional Services,MEDIUM,SOLE_PROPRIETOR,2017-11-19,105,73805989.080000,111,False,False,53.420000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002342,Synthetic SME 002342,RM007,Central Anatolia,Healthcare,MICRO,LIMITED,2016-04-22,123,14664542.810000,6,False,False,56.250000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002343,Synthetic SME 002343,RM043,Mediterranean,Wholesale Trade,MEDIUM,LIMITED,2019-06-11,86,67783707.040000,234,True,False,68.780000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002344,Synthetic SME 002344,RM021,Marmara,Hospitality,MICRO,LIMITED,2021-02-24,65,7900768.720000,8,True,True,91.630000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002345,Synthetic SME 002345,RM009,Marmara,Healthcare,SMALL,LIMITED,2020-07-15,73,95589175.330000,21,True,False,80.850000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002346,Synthetic SME 002346,RM027,Eastern,Wholesale Trade,MICRO,JOINT_STOCK,2022-12-08,44,3396986.520000,3,False,True,81.100000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002347,Synthetic SME 002347,RM033,Mediterranean,Wholesale Trade,MEDIUM,SOLE_PROPRIETOR,2023-04-12,40,35788991.810000,68,True,False,64.720000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002348,Synthetic SME 002348,RM044,Eastern,Hospitality,MEDIUM,LIMITED,2017-08-17,108,178543681.610000,242,True,False,76.540000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002349,Synthetic SME 002349,RM007,Central Anatolia,Transportation,SMALL,JOINT_STOCK,2016-08-20,119,64697894.350000,26,False,False,71.860000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002350,Synthetic SME 002350,RM021,Marmara,Technology,SMALL,LIMITED,2019-01-12,91,19454597.060000,21,True,False,49.890000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002351,Synthetic SME 002351,RM008,Marmara,Manufacturing,MICRO,LIMITED,2016-04-30,123,3009749.030000,7,True,True,79.510000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002352,Synthetic SME 002352,RM035,Central Anatolia,Agriculture,MEDIUM,LIMITED,2015-07-02,133,105252299.520000,135,False,False,42.790000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002353,Synthetic SME 002353,RM002,Marmara,Hospitality,SMALL,LIMITED,2020-06-21,73,22566494.510000,34,False,True,96.830000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002354,Synthetic SME 002354,RM042,Mediterranean,Hospitality,MEDIUM,LIMITED,2025-11-16,9,64697611.250000,143,True,False,28.690000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002355,Synthetic SME 002355,RM036,Marmara,Retail Trade,MEDIUM,LIMITED,2023-10-29,33,89337878.280000,154,True,True,84.580000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002356,Synthetic SME 002356,RM028,Eastern,Healthcare,MICRO,LIMITED,2023-01-19,43,19637348.950000,3,True,True,68.070000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002357,Synthetic SME 002357,RM018,Mediterranean,Hospitality,MICRO,LIMITED,2017-12-26,103,7679952.110000,8,False,False,54.390000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002358,Synthetic SME 002358,RM031,Black Sea,Construction,SMALL,LIMITED,2022-08-24,47,86655392.960000,14,False,False,61.450000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002359,Synthetic SME 002359,RM023,Black Sea,Healthcare,MEDIUM,LIMITED,2024-01-28,30,92735950.060000,67,False,True,43.380000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME002360,Synthetic SME 002360,RM041,Marmara,Transportation,SMALL,JOINT_STOCK,2024-03-08,29,17269526.110000,13,True,True,32.960000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002361,Synthetic SME 002361,RM045,Aegean,Healthcare,MICRO,SOLE_PROPRIETOR,2024-09-26,22,5353388.810000,8,False,False,45.580000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002362,Synthetic SME 002362,RM041,Marmara,Wholesale Trade,MEDIUM,LIMITED,2015-06-29,133,83844422.460000,228,False,False,18.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002363,Synthetic SME 002363,RM047,Central Anatolia,Technology,MICRO,LIMITED,2016-12-06,116,6256698.770000,9,True,False,70.050000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002364,Synthetic SME 002364,RM017,Aegean,Retail Trade,MEDIUM,LIMITED,2022-10-26,45,176552390.640000,169,True,False,89.080000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002365,Synthetic SME 002365,RM015,Marmara,Wholesale Trade,MEDIUM,JOINT_STOCK,2025-11-07,9,43737500.970000,179,True,True,61.550000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002366,Synthetic SME 002366,RM007,Central Anatolia,Wholesale Trade,MICRO,LIMITED,2022-05-19,51,21017137.210000,3,False,False,52.450000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002367,Synthetic SME 002367,RM021,Marmara,Construction,MICRO,JOINT_STOCK,2017-08-08,108,38707389.220000,7,False,False,43.740000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002368,Synthetic SME 002368,RM018,Mediterranean,Construction,MICRO,LIMITED,2024-11-27,20,19953772.560000,2,False,False,39.570000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002369,Synthetic SME 002369,RM036,Marmara,Manufacturing,MEDIUM,LIMITED,2021-01-01,67,303648137.500000,94,True,False,25.370000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002370,Synthetic SME 002370,RM012,Central Anatolia,Retail Trade,MICRO,LIMITED,2022-04-15,52,27157080.160000,5,False,False,58.710000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002371,Synthetic SME 002371,RM031,Black Sea,Agriculture,MICRO,LIMITED,2025-07-18,13,5733204.360000,7,False,False,81.640000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002372,Synthetic SME 002372,RM015,Marmara,Professional Services,MICRO,SOLE_PROPRIETOR,2021-12-17,56,6020535.470000,2,False,False,23.200000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002373,Synthetic SME 002373,RM010,Central Anatolia,Wholesale Trade,MICRO,LIMITED,2025-01-04,19,11411310.680000,5,False,True,38.280000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002374,Synthetic SME 002374,RM004,Central Anatolia,Manufacturing,MEDIUM,JOINT_STOCK,2017-01-20,114,359139194.520000,223,False,True,90.610000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002375,Synthetic SME 002375,RM008,Marmara,Professional Services,MEDIUM,SOLE_PROPRIETOR,2018-03-19,101,17656499.700000,236,True,True,73.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002376,Synthetic SME 002376,RM017,Aegean,Transportation,MICRO,LIMITED,2022-06-25,49,6490191.800000,2,False,False,72.000000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002377,Synthetic SME 002377,RM034,Aegean,Technology,SMALL,JOINT_STOCK,2016-05-23,122,34936340.810000,36,False,False,74.110000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002378,Synthetic SME 002378,RM017,Aegean,Manufacturing,MICRO,LIMITED,2020-09-03,71,4064082.230000,8,False,True,59.410000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002379,Synthetic SME 002379,RM009,Marmara,Transportation,SMALL,LIMITED,2016-12-19,116,49252594.620000,49,False,False,28.260000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002380,Synthetic SME 002380,RM029,Marmara,Retail Trade,MICRO,LIMITED,2018-11-13,93,14612743.140000,6,True,False,51.440000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002381,Synthetic SME 002381,RM031,Black Sea,Wholesale Trade,SMALL,JOINT_STOCK,2022-03-17,53,10229906.280000,41,False,False,83.360000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002382,Synthetic SME 002382,RM033,Mediterranean,Professional Services,MICRO,LIMITED,2024-11-27,20,10847178.240000,7,False,False,60.160000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002383,Synthetic SME 002383,RM038,Aegean,Retail Trade,MICRO,LIMITED,2023-03-12,41,9565031.090000,6,False,False,98.850000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME002384,Synthetic SME 002384,RM039,Eastern,Healthcare,SMALL,JOINT_STOCK,2021-12-27,55,92390283.520000,38,False,True,45.200000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002385,Synthetic SME 002385,RM001,Mediterranean,Retail Trade,MICRO,JOINT_STOCK,2025-07-18,13,17632139.140000,6,False,False,74.900000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002386,Synthetic SME 002386,RM042,Mediterranean,Retail Trade,SMALL,JOINT_STOCK,2025-04-26,15,20474518.790000,49,True,False,23.450000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002387,Synthetic SME 002387,RM010,Central Anatolia,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2016-02-17,126,6031059.070000,5,False,False,75.340000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002388,Synthetic SME 002388,RM042,Mediterranean,Agriculture,MICRO,LIMITED,2020-06-16,74,17123719.030000,4,False,False,57.360000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002389,Synthetic SME 002389,RM009,Marmara,Retail Trade,MICRO,LIMITED,2018-02-23,101,16906197.930000,5,False,True,64.730000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002390,Synthetic SME 002390,RM019,Aegean,Retail Trade,MICRO,SOLE_PROPRIETOR,2017-02-19,113,8296958.340000,4,False,False,84.830000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002391,Synthetic SME 002391,RM031,Black Sea,Transportation,SMALL,LIMITED,2016-03-23,124,36279258.900000,40,False,False,75.270000,True,BRANCH,CONTROLLED_SYNTHETIC
SME002392,Synthetic SME 002392,RM002,Marmara,Construction,MICRO,SOLE_PROPRIETOR,2025-02-28,17,13540687.490000,7,False,True,47.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002393,Synthetic SME 002393,RM037,Aegean,Agriculture,MICRO,LIMITED,2015-06-05,134,20870302.710000,5,True,False,81.150000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME002394,Synthetic SME 002394,RM030,Central Anatolia,Manufacturing,MICRO,SOLE_PROPRIETOR,2022-05-01,51,3400813.130000,3,False,False,46.460000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002395,Synthetic SME 002395,RM019,Aegean,Healthcare,MICRO,LIMITED,2024-03-19,29,5842645.910000,3,True,False,54.790000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME002396,Synthetic SME 002396,RM038,Aegean,Wholesale Trade,SMALL,LIMITED,2023-11-08,33,27760557.510000,36,False,False,69.660000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
