holding_id,customer_id,product_code,opened_date,exposure_try,annual_gross_income_try,active_flag,data_class
H0004806,SME002003,CASH_MANAGEMENT,2026-01-30,40733238.480000,216909.910000,True,CONTROLLED_SYNTHETIC
H0004807,SME002005,CASH_MANAGEMENT,2025-05-28,15462395.320000,757357.810000,True,CONTROLLED_SYNTHETIC
H0004808,SME002007,CASH_MANAGEMENT,2022-03-06,78714058.960000,3503606.040000,True,CONTROLLED_SYNTHETIC
H0004809,SME002012,CASH_MANAGEMENT,2024-08-22,21143509.280000,477330.640000,True,CONTROLLED_SYNTHETIC
H0004810,SME002013,CASH_MANAGEMENT,2021-09-25,18230638.640000,730697.480000,True,CONTROLLED_SYNTHETIC
H0004811,SME002015,CASH_MANAGEMENT,2022-04-18,85903731.800000,4714611.350000,True,CONTROLLED_SYNTHETIC
H0004812,SME002019,CASH_MANAGEMENT,2025-04-25,11019329.080000,270710.790000,True,CONTROLLED_SYNTHETIC
H0004813,SME002027,CASH_MANAGEMENT,2025-03-23,18254656.000000,893011.060000,True,CONTROLLED_SYNTHETIC
H0004814,SME002039,CASH_MANAGEMENT,2024-06-05,14844011.200000,663717.900000,True,CONTROLLED_SYNTHETIC
H0004815,SME002041,CASH_MANAGEMENT,2021-05-11,2541399.200000,54681.020000,True,CONTROLLED_SYNTHETIC
H0004816,SME002042,CASH_MANAGEMENT,2020-10-16,81201425.360000,3883682.310000,True,CONTROLLED_SYNTHETIC
H0004817,SME002043,CASH_MANAGEMENT,2023-05-28,117137588.040000,4312500.380000,True,CONTROLLED_SYNTHETIC
H0004818,SME002044,CASH_MANAGEMENT,2022-03-18,14693171.760000,475716.070000,True,CONTROLLED_SYNTHETIC
H0004819,SME002046,CASH_MANAGEMENT,2025-06-07,46417497.800000,1676672.240000,True,CONTROLLED_SYNTHETIC
H0004820,SME002048,CASH_MANAGEMENT,2021-11-17,137734103.600000,2463241.900000,True,CONTROLLED_SYNTHETIC
H0004821,SME002049,CASH_MANAGEMENT,2025-03-24,36602058.680000,762468.450000,True,CONTROLLED_SYNTHETIC
H0004822,SME002050,CASH_MANAGEMENT,2022-11-06,34881906.160000,444283.100000,True,CONTROLLED_SYNTHETIC
H0004823,SME002051,CASH_MANAGEMENT,2026-05-19,13794487.320000,516490.550000,True,CONTROLLED_SYNTHETIC
H0004824,SME002059,CASH_MANAGEMENT,2023-10-06,269946827.360000,10340235.840000,True,CONTROLLED_SYNTHETIC
H0004825,SME002060,CASH_MANAGEMENT,2024-12-23,9649775.440000,54011.710000,True,CONTROLLED_SYNTHETIC
H0004826,SME002065,CASH_MANAGEMENT,2020-04-15,52705882.840000,1384540.290000,True,CONTROLLED_SYNTHETIC
H0004827,SME002066,CASH_MANAGEMENT,2024-06-02,18702082.280000,630627.910000,True,CONTROLLED_SYNTHETIC
H0004828,SME002067,CASH_MANAGEMENT,2024-04-10,10952292.800000,451963.380000,True,CONTROLLED_SYNTHETIC
H0004829,SME002068,CASH_MANAGEMENT,2025-05-17,11862874.440000,77001.320000,True,CONTROLLED_SYNTHETIC
H0004830,SME002070,CASH_MANAGEMENT,2023-02-02,6773748.720000,110194.730000,True,CONTROLLED_SYNTHETIC
H0004831,SME002071,CASH_MANAGEMENT,2021-06-25,13129145.360000,53508.480000,True,CONTROLLED_SYNTHETIC
H0004832,SME002073,CASH_MANAGEMENT,2024-12-14,40661139.080000,1597007.270000,True,CONTROLLED_SYNTHETIC
H0004833,SME002077,CASH_MANAGEMENT,2024-02-27,12379828.880000,516573.110000,True,CONTROLLED_SYNTHETIC
H0004834,SME002080,CASH_MANAGEMENT,2025-10-27,35457047.280000,1591979.550000,True,CONTROLLED_SYNTHETIC
H0004835,SME002081,CASH_MANAGEMENT,2021-11-04,20042614.720000,609624.030000,True,CONTROLLED_SYNTHETIC
H0004836,SME002083,CASH_MANAGEMENT,2024-08-20,26154394.000000,1153218.650000,True,CONTROLLED_SYNTHETIC
H0004837,SME002093,CASH_MANAGEMENT,2020-12-24,4079907.520000,82651.470000,True,CONTROLLED_SYNTHETIC
H0004838,SME002094,CASH_MANAGEMENT,2021-11-18,22210892.000000,992545.750000,True,CONTROLLED_SYNTHETIC
H0004839,SME002096,CASH_MANAGEMENT,2022-03-01,6632166.720000,168954.600000,True,CONTROLLED_SYNTHETIC
H0004840,SME002106,CASH_MANAGEMENT,2021-04-01,50257419.400000,1263365.060000,True,CONTROLLED_SYNTHETIC
H0004841,SME002107,CASH_MANAGEMENT,2022-01-22,22158515.200000,816098.730000,True,CONTROLLED_SYNTHETIC
H0004842,SME002110,CASH_MANAGEMENT,2024-12-16,12204953.720000,439792.570000,True,CONTROLLED_SYNTHETIC
H0004843,SME002111,CASH_MANAGEMENT,2022-12-24,8098956.720000,219948.240000,True,CONTROLLED_SYNTHETIC
H0004844,SME002115,CASH_MANAGEMENT,2024-10-30,26249216.160000,955919.320000,True,CONTROLLED_SYNTHETIC
H0004845,SME002116,CASH_MANAGEMENT,2020-12-08,301926555.200000,5177698.060000,True,CONTROLLED_SYNTHETIC
H0004846,SME002117,CASH_MANAGEMENT,2020-07-09,4267744.280000,228191.080000,True,CONTROLLED_SYNTHETIC
H0004847,SME002118,CASH_MANAGEMENT,2023-01-22,12519423.720000,230875.450000,True,CONTROLLED_SYNTHETIC
H0004848,SME002119,CASH_MANAGEMENT,2022-10-21,22813275.480000,147079.050000,True,CONTROLLED_SYNTHETIC
H0004849,SME002122,CASH_MANAGEMENT,2024-02-28,177236814.560000,5955624.360000,True,CONTROLLED_SYNTHETIC
H0004850,SME002123,CASH_MANAGEMENT,2023-06-22,13894821.840000,639013.000000,True,CONTROLLED_SYNTHETIC
H0004851,SME002124,CASH_MANAGEMENT,2021-03-12,10087303.720000,482836.700000,True,CONTROLLED_SYNTHETIC
H0004852,SME002128,CASH_MANAGEMENT,2023-04-02,37500499.640000,502961.740000,True,CONTROLLED_SYNTHETIC
H0004853,SME002134,CASH_MANAGEMENT,2021-12-09,3141448.320000,134092.760000,True,CONTROLLED_SYNTHETIC
H0004854,SME002137,CASH_MANAGEMENT,2024-01-15,18600128.200000,477349.900000,True,CONTROLLED_SYNTHETIC
H0004855,SME002141,CASH_MANAGEMENT,2025-02-03,19356036.640000,733764.010000,True,CONTROLLED_SYNTHETIC
H0004856,SME002144,CASH_MANAGEMENT,2022-08-17,6382738.240000,201787.810000,True,CONTROLLED_SYNTHETIC
H0004857,SME002146,CASH_MANAGEMENT,2023-05-31,7704761.480000,104650.410000,True,CONTROLLED_SYNTHETIC
H0004858,SME002149,CASH_MANAGEMENT,2020-08-27,15214592.480000,210394.710000,True,CONTROLLED_SYNTHETIC
H0004859,SME002151,CASH_MANAGEMENT,2026-05-04,5241075.000000,96467.160000,True,CONTROLLED_SYNTHETIC
H0004860,SME002156,CASH_MANAGEMENT,2020-12-17,17396320.360000,166121.860000,True,CONTROLLED_SYNTHETIC
H0004861,SME002157,CASH_MANAGEMENT,2025-12-24,18194711.560000,108529.310000,True,CONTROLLED_SYNTHETIC
H0004862,SME002161,CASH_MANAGEMENT,2023-05-01,18506662.200000,670708.800000,True,CONTROLLED_SYNTHETIC
H0004863,SME002162,CASH_MANAGEMENT,2022-06-05,91811573.600000,2596316.870000,True,CONTROLLED_SYNTHETIC
H0004864,SME002163,CASH_MANAGEMENT,2025-06-05,10852307.640000,333991.150000,True,CONTROLLED_SYNTHETIC
H0004865,SME002167,CASH_MANAGEMENT,2023-06-29,9827885.000000,289040.490000,True,CONTROLLED_SYNTHETIC
H0004866,SME002169,CASH_MANAGEMENT,2023-02-01,12640054.960000,664264.460000,True,CONTROLLED_SYNTHETIC
H0004867,SME002171,CASH_MANAGEMENT,2023-03-21,9365715.280000,261627.320000,True,CONTROLLED_SYNTHETIC
H0004868,SME002172,CASH_MANAGEMENT,2023-04-19,89975597.840000,4783832.170000,True,CONTROLLED_SYNTHETIC
H0004869,SME002173,CASH_MANAGEMENT,2024-10-23,6107428.000000,314826.820000,True,CONTROLLED_SYNTHETIC
H0004870,SME002175,CASH_MANAGEMENT,2020-05-16,21089277.680000,148199.760000,True,CONTROLLED_SYNTHETIC
H0004871,SME002177,CASH_MANAGEMENT,2024-04-06,28171587.800000,1155081.460000,True,CONTROLLED_SYNTHETIC
H0004872,SME002179,CASH_MANAGEMENT,2025-12-07,45503254.680000,1221810.520000,True,CONTROLLED_SYNTHETIC
H0004873,SME002181,CASH_MANAGEMENT,2025-02-04,164834611.480000,5414446.180000,True,CONTROLLED_SYNTHETIC
H0004874,SME002182,CASH_MANAGEMENT,2024-03-18,9032910.280000,98164.350000,True,CONTROLLED_SYNTHETIC
H0004875,SME002183,CASH_MANAGEMENT,2025-09-01,21672128.760000,1002435.280000,True,CONTROLLED_SYNTHETIC
H0004876,SME002187,CASH_MANAGEMENT,2022-12-04,4921317.440000,54438.740000,True,CONTROLLED_SYNTHETIC
H0004877,SME002188,CASH_MANAGEMENT,2022-06-21,8174979.680000,431608.180000,True,CONTROLLED_SYNTHETIC
H0004878,SME002190,CASH_MANAGEMENT,2021-06-28,8666467.000000,448749.770000,True,CONTROLLED_SYNTHETIC
H0004879,SME002191,CASH_MANAGEMENT,2021-01-06,14826091.280000,759799.840000,True,CONTROLLED_SYNTHETIC
H0004880,SME002195,CASH_MANAGEMENT,2024-03-28,10224793.280000,559632.720000,True,CONTROLLED_SYNTHETIC
H0004881,SME002198,CASH_MANAGEMENT,2025-06-22,4407451.640000,145297.120000,True,CONTROLLED_SYNTHETIC
H0004882,SME002201,CASH_MANAGEMENT,2022-07-22,63424734.720000,517678.480000,True,CONTROLLED_SYNTHETIC
H0004883,SME002204,CASH_MANAGEMENT,2023-08-05,55454750.520000,1419092.070000,True,CONTROLLED_SYNTHETIC
H0004884,SME002205,CASH_MANAGEMENT,2020-04-25,486027071.680000,16997465.360000,True,CONTROLLED_SYNTHETIC
H0004885,SME002206,CASH_MANAGEMENT,2026-01-07,14547000.840000,772770.550000,True,CONTROLLED_SYNTHETIC
H0004886,SME002207,CASH_MANAGEMENT,2025-12-05,15724770.680000,288499.840000,True,CONTROLLED_SYNTHETIC
H0004887,SME002210,CASH_MANAGEMENT,2024-04-19,6191379.440000,46683.840000,True,CONTROLLED_SYNTHETIC
H0004888,SME002211,CASH_MANAGEMENT,2022-05-13,3888397.120000,34262.540000,True,CONTROLLED_SYNTHETIC
H0004889,SME002212,CASH_MANAGEMENT,2022-07-06,10977668.000000,55730.100000,True,CONTROLLED_SYNTHETIC
H0004890,SME002218,CASH_MANAGEMENT,2023-01-25,17203349.080000,791800.800000,True,CONTROLLED_SYNTHETIC
H0004891,SME002220,CASH_MANAGEMENT,2022-04-15,2483667.400000,135435.070000,True,CONTROLLED_SYNTHETIC
H0004892,SME002222,CASH_MANAGEMENT,2025-07-10,157814803.600000,4499693.590000,True,CONTROLLED_SYNTHETIC
H0004893,SME002224,CASH_MANAGEMENT,2021-11-17,12589730.240000,270107.830000,True,CONTROLLED_SYNTHETIC
H0004894,SME002226,CASH_MANAGEMENT,2020-05-24,82472354.720000,1743865.500000,True,CONTROLLED_SYNTHETIC
H0004895,SME002228,CASH_MANAGEMENT,2025-04-24,24331175.760000,314714.160000,True,CONTROLLED_SYNTHETIC
H0004896,SME002236,CASH_MANAGEMENT,2023-11-11,97960474.400000,4787052.030000,True,CONTROLLED_SYNTHETIC
H0004897,SME002241,CASH_MANAGEMENT,2026-05-20,32542192.160000,1437118.730000,True,CONTROLLED_SYNTHETIC
H0004898,SME002242,CASH_MANAGEMENT,2020-03-26,1776855.320000,17182.250000,True,CONTROLLED_SYNTHETIC
H0004899,SME002247,CASH_MANAGEMENT,2023-10-12,9645276.320000,140301.090000,True,CONTROLLED_SYNTHETIC
H0004900,SME002248,CASH_MANAGEMENT,2025-10-27,10856584.120000,323675.050000,True,CONTROLLED_SYNTHETIC
H0004901,SME002251,CASH_MANAGEMENT,2024-01-06,2572672.360000,78519.800000,True,CONTROLLED_SYNTHETIC
H0004902,SME002252,CASH_MANAGEMENT,2025-09-05,12544371.480000,631877.870000,True,CONTROLLED_SYNTHETIC
H0004903,SME002256,CASH_MANAGEMENT,2024-10-24,44776570.960000,1481367.400000,True,CONTROLLED_SYNTHETIC
H0004904,SME002259,CASH_MANAGEMENT,2025-12-17,12918541.120000,174739.050000,True,CONTROLLED_SYNTHETIC
H0004905,SME002262,CASH_MANAGEMENT,2022-10-12,44093966.560000,833070.890000,True,CONTROLLED_SYNTHETIC
H0004906,SME002263,CASH_MANAGEMENT,2021-01-08,16170528.520000,575524.370000,True,CONTROLLED_SYNTHETIC
H0004907,SME002264,CASH_MANAGEMENT,2021-11-09,76185515.680000,2682582.070000,True,CONTROLLED_SYNTHETIC
H0004908,SME002265,CASH_MANAGEMENT,2024-01-04,85929525.720000,1556341.460000,True,CONTROLLED_SYNTHETIC
H0004909,SME002268,CASH_MANAGEMENT,2023-05-06,13653504.840000,310018.980000,True,CONTROLLED_SYNTHETIC
H0004910,SME002269,CASH_MANAGEMENT,2024-05-02,9492281.520000,480761.930000,True,CONTROLLED_SYNTHETIC
H0004911,SME002271,CASH_MANAGEMENT,2021-02-25,11558862.720000,272130.420000,True,CONTROLLED_SYNTHETIC
H0004912,SME002272,CASH_MANAGEMENT,2023-04-07,60838346.480000,890224.340000,True,CONTROLLED_SYNTHETIC
H0004913,SME002274,CASH_MANAGEMENT,2024-02-17,95872416.120000,4269562.300000,True,CONTROLLED_SYNTHETIC
H0004914,SME002278,CASH_MANAGEMENT,2024-03-27,74821578.000000,3387555.110000,True,CONTROLLED_SYNTHETIC
H0004915,SME002279,CASH_MANAGEMENT,2025-09-17,21581928.600000,612271.020000,True,CONTROLLED_SYNTHETIC
H0004916,SME002284,CASH_MANAGEMENT,2022-02-16,30642162.640000,626193.270000,True,CONTROLLED_SYNTHETIC
H0004917,SME002285,CASH_MANAGEMENT,2022-03-17,38076637.040000,1455351.430000,True,CONTROLLED_SYNTHETIC
H0004918,SME002289,CASH_MANAGEMENT,2023-03-06,11387202.960000,79847.650000,True,CONTROLLED_SYNTHETIC
H0004919,SME002290,CASH_MANAGEMENT,2024-05-02,16642566.880000,638865.210000,True,CONTROLLED_SYNTHETIC
H0004920,SME002291,CASH_MANAGEMENT,2024-09-26,47817852.040000,1751467.810000,True,CONTROLLED_SYNTHETIC
H0004921,SME002293,CASH_MANAGEMENT,2023-08-08,88416466.160000,1829924.660000,True,CONTROLLED_SYNTHETIC
H0004922,SME002296,CASH_MANAGEMENT,2025-06-14,6458859.440000,154662.590000,True,CONTROLLED_SYNTHETIC
H0004923,SME002305,CASH_MANAGEMENT,2020-09-17,8320462.560000,288921.140000,True,CONTROLLED_SYNTHETIC
H0004924,SME002307,CASH_MANAGEMENT,2021-07-27,8770686.400000,74399.820000,True,CONTROLLED_SYNTHETIC
H0004925,SME002316,CASH_MANAGEMENT,2021-11-20,23844837.480000,111025.480000,True,CONTROLLED_SYNTHETIC
H0004926,SME002317,CASH_MANAGEMENT,2021-03-30,75663415.320000,2283837.610000,True,CONTROLLED_SYNTHETIC
H0004927,SME002318,CASH_MANAGEMENT,2020-07-03,4082301.600000,89160.150000,True,CONTROLLED_SYNTHETIC
H0004928,SME002319,CASH_MANAGEMENT,2020-03-08,36156001.680000,945367.290000,True,CONTROLLED_SYNTHETIC
H0004929,SME002320,CASH_MANAGEMENT,2024-09-14,3035988.160000,60634.720000,True,CONTROLLED_SYNTHETIC
H0004930,SME002322,CASH_MANAGEMENT,2020-08-13,81945529.320000,2539039.030000,True,CONTROLLED_SYNTHETIC
H0004931,SME002324,CASH_MANAGEMENT,2023-08-28,9077813.480000,191122.350000,True,CONTROLLED_SYNTHETIC
H0004932,SME002327,CASH_MANAGEMENT,2024-10-04,105005876.560000,786093.630000,True,CONTROLLED_SYNTHETIC
H0004933,SME002328,CASH_MANAGEMENT,2022-04-30,44780194.240000,1457798.870000,True,CONTROLLED_SYNTHETIC
H0004934,SME002329,CASH_MANAGEMENT,2026-02-14,16024743.120000,545524.130000,True,CONTROLLED_SYNTHETIC
H0004935,SME002330,CASH_MANAGEMENT,2024-01-22,190355885.360000,4824245.380000,True,CONTROLLED_SYNTHETIC
H0004936,SME002335,CASH_MANAGEMENT,2025-11-20,17529097.200000,378336.530000,True,CONTROLLED_SYNTHETIC
H0004937,SME002336,CASH_MANAGEMENT,2021-02-03,20198498.440000,90453.160000,True,CONTROLLED_SYNTHETIC
H0004938,SME002346,CASH_MANAGEMENT,2021-07-28,2713848.920000,148040.190000,True,CONTROLLED_SYNTHETIC
H0004939,SME002347,CASH_MANAGEMENT,2021-03-20,39814283.160000,1625913.800000,True,CONTROLLED_SYNTHETIC
H0004940,SME002353,CASH_MANAGEMENT,2020-08-31,22941807.680000,306722.720000,True,CONTROLLED_SYNTHETIC
H0004941,SME002355,CASH_MANAGEMENT,2023-05-13,89718587.600000,4922589.370000,True,CONTROLLED_SYNTHETIC
H0004942,SME002358,CASH_MANAGEMENT,2022-10-31,73461860.440000,1355448.010000,True,CONTROLLED_SYNTHETIC
H0004943,SME002364,CASH_MANAGEMENT,2020-07-20,157756267.840000,3547754.220000,True,CONTROLLED_SYNTHETIC
H0004944,SME002365,CASH_MANAGEMENT,2021-12-01,42477167.640000,2331244.560000,True,CONTROLLED_SYNTHETIC
H0004945,SME002366,CASH_MANAGEMENT,2022-12-20,19054545.520000,313797.770000,True,CONTROLLED_SYNTHETIC
H0004946,SME002374,CASH_MANAGEMENT,2024-01-01,365214205.560000,4639082.060000,True,CONTROLLED_SYNTHETIC
H0004947,SME002376,CASH_MANAGEMENT,2026-04-28,5204405.360000,228258.990000,True,CONTROLLED_SYNTHETIC
H0004948,SME002379,CASH_MANAGEMENT,2022-12-04,53037835.040000,1752184.460000,True,CONTROLLED_SYNTHETIC
H0004949,SME002380,CASH_MANAGEMENT,2020-06-04,14410289.560000,375899.740000,True,CONTROLLED_SYNTHETIC
H0004950,SME002381,CASH_MANAGEMENT,2023-07-05,11815509.160000,615112.410000,True,CONTROLLED_SYNTHETIC
H0004951,SME002388,CASH_MANAGEMENT,2026-03-31,14873913.320000,329707.440000,True,CONTROLLED_SYNTHETIC
H0004952,SME002390,CASH_MANAGEMENT,2024-02-02,8691457.720000,78175.200000,True,CONTROLLED_SYNTHETIC
H0004953,SME002393,CASH_MANAGEMENT,2023-04-20,18719469.840000,173741.300000,True,CONTROLLED_SYNTHETIC
H0004954,SME002396,CASH_MANAGEMENT,2024-10-19,28624858.960000,1391203.400000,True,CONTROLLED_SYNTHETIC
H0004955,SME002397,CASH_MANAGEMENT,2026-01-25,21318752.840000,961219.710000,True,CONTROLLED_SYNTHETIC
H0004956,SME002398,CASH_MANAGEMENT,2024-06-01,6155062.720000,158974.640000,True,CONTROLLED_SYNTHETIC
H0004957,SME002399,CASH_MANAGEMENT,2022-01-04,9472922.080000,191673.290000,True,CONTROLLED_SYNTHETIC
H0004958,SME002402,CASH_MANAGEMENT,2023-09-08,12934895.880000,257517.930000,True,CONTROLLED_SYNTHETIC
H0004959,SME002403,CASH_MANAGEMENT,2020-10-09,3353291.680000,87860.440000,True,CONTROLLED_SYNTHETIC
H0004960,SME002404,CASH_MANAGEMENT,2025-07-18,11220618.880000,537590.790000,True,CONTROLLED_SYNTHETIC
H0004961,SME002406,CASH_MANAGEMENT,2024-01-25,66764757.120000,756190.890000,True,CONTROLLED_SYNTHETIC
H0004962,SME002408,CASH_MANAGEMENT,2022-09-01,49265523.320000,2414713.110000,True,CONTROLLED_SYNTHETIC
H0004963,SME002413,CASH_MANAGEMENT,2021-09-22,23334331.760000,1273974.890000,True,CONTROLLED_SYNTHETIC
H0004964,SME002414,CASH_MANAGEMENT,2022-02-24,8345796.880000,53043.420000,True,CONTROLLED_SYNTHETIC
H0004965,SME002417,CASH_MANAGEMENT,2025-03-06,27439764.520000,990013.800000,True,CONTROLLED_SYNTHETIC
H0004966,SME002419,CASH_MANAGEMENT,2020-03-07,4378494.400000,31768.080000,True,CONTROLLED_SYNTHETIC
H0004967,SME002426,CASH_MANAGEMENT,2023-02-23,7909638.200000,75335.020000,True,CONTROLLED_SYNTHETIC
H0004968,SME002433,CASH_MANAGEMENT,2022-01-14,28617824.040000,118217.530000,True,CONTROLLED_SYNTHETIC
H0004969,SME002437,CASH_MANAGEMENT,2022-02-01,37768772.320000,1730576.860000,True,CONTROLLED_SYNTHETIC
H0004970,SME002439,CASH_MANAGEMENT,2020-02-05,51992790.360000,287216.280000,True,CONTROLLED_SYNTHETIC
H0004971,SME002442,CASH_MANAGEMENT,2025-09-14,17937580.720000,763003.970000,True,CONTROLLED_SYNTHETIC
H0004972,SME002445,CASH_MANAGEMENT,2024-09-08,11281028.640000,115687.620000,True,CONTROLLED_SYNTHETIC
H0004973,SME002448,CASH_MANAGEMENT,2021-11-09,96909054.160000,3168028.600000,True,CONTROLLED_SYNTHETIC
H0004974,SME002452,CASH_MANAGEMENT,2021-02-01,1832003.040000,29549.440000,True,CONTROLLED_SYNTHETIC
H0004975,SME002453,CASH_MANAGEMENT,2024-04-05,71895645.800000,3925592.630000,True,CONTROLLED_SYNTHETIC
H0004976,SME002457,CASH_MANAGEMENT,2025-09-16,17274517.320000,538800.220000,True,CONTROLLED_SYNTHETIC
H0004977,SME002458,CASH_MANAGEMENT,2023-12-07,10479202.560000,433125.960000,True,CONTROLLED_SYNTHETIC
H0004978,SME002459,CASH_MANAGEMENT,2020-02-26,53607484.240000,1803207.260000,True,CONTROLLED_SYNTHETIC
H0004979,SME002460,CASH_MANAGEMENT,2020-03-30,8732301.760000,57174.510000,True,CONTROLLED_SYNTHETIC
H0004980,SME002469,CASH_MANAGEMENT,2021-11-11,7840110.640000,348423.220000,True,CONTROLLED_SYNTHETIC
H0004981,SME002470,CASH_MANAGEMENT,2023-04-16,6657662.240000,298908.110000,True,CONTROLLED_SYNTHETIC
H0004982,SME002474,CASH_MANAGEMENT,2022-06-11,21708294.680000,509598.650000,True,CONTROLLED_SYNTHETIC
H0004983,SME002475,CASH_MANAGEMENT,2023-06-06,15434617.760000,420099.700000,True,CONTROLLED_SYNTHETIC
H0004984,SME002481,CASH_MANAGEMENT,2026-02-04,97508065.800000,3495970.960000,True,CONTROLLED_SYNTHETIC
H0004985,SME002484,CASH_MANAGEMENT,2025-05-28,21657963.680000,961092.270000,True,CONTROLLED_SYNTHETIC
H0004986,SME002485,CASH_MANAGEMENT,2022-01-05,19510994.080000,656893.270000,True,CONTROLLED_SYNTHETIC
H0004987,SME002492,CASH_MANAGEMENT,2021-11-10,1863179.360000,89629.030000,True,CONTROLLED_SYNTHETIC
H0004988,SME002493,CASH_MANAGEMENT,2024-11-19,3424067.800000,110719.110000,True,CONTROLLED_SYNTHETIC
H0004989,SME002496,CASH_MANAGEMENT,2020-03-06,4219038.320000,179211.760000,True,CONTROLLED_SYNTHETIC
H0004990,SME002499,CASH_MANAGEMENT,2025-10-28,41598312.000000,363505.540000,True,CONTROLLED_SYNTHETIC
H0004991,SME002503,CASH_MANAGEMENT,2023-10-24,5994892.440000,111702.240000,True,CONTROLLED_SYNTHETIC
H0004992,SME002506,CASH_MANAGEMENT,2023-04-09,63027929.840000,2601091.870000,True,CONTROLLED_SYNTHETIC
H0004993,SME002511,CASH_MANAGEMENT,2021-01-20,15849825.280000,123002.750000,True,CONTROLLED_SYNTHETIC
H0004994,SME002512,CASH_MANAGEMENT,2024-11-03,162282402.400000,6519016.860000,True,CONTROLLED_SYNTHETIC
H0004995,SME002513,CASH_MANAGEMENT,2021-12-28,9507377.240000,389286.340000,True,CONTROLLED_SYNTHETIC
H0004996,SME002516,CASH_MANAGEMENT,2025-12-29,102971584.480000,1019103.070000,True,CONTROLLED_SYNTHETIC
H0004997,SME002517,CASH_MANAGEMENT,2022-12-23,3490070.400000,98818.160000,True,CONTROLLED_SYNTHETIC
H0004998,SME002519,CASH_MANAGEMENT,2020-12-24,2699086.840000,77988.360000,True,CONTROLLED_SYNTHETIC
H0004999,SME002521,CASH_MANAGEMENT,2021-04-18,128711828.360000,1322069.950000,True,CONTROLLED_SYNTHETIC
H0005000,SME002529,CASH_MANAGEMENT,2020-05-31,12864291.280000,242578.360000,True,CONTROLLED_SYNTHETIC
H0005001,SME002531,CASH_MANAGEMENT,2024-05-03,104448993.800000,4882507.240000,True,CONTROLLED_SYNTHETIC
H0005002,SME002532,CASH_MANAGEMENT,2024-08-27,13181951.040000,201996.530000,True,CONTROLLED_SYNTHETIC
H0005003,SME002534,CASH_MANAGEMENT,2023-11-20,25687522.040000,1227258.050000,True,CONTROLLED_SYNTHETIC
H0005004,SME002535,CASH_MANAGEMENT,2026-03-02,5841472.600000,224684.500000,True,CONTROLLED_SYNTHETIC
H0005005,SME002536,CASH_MANAGEMENT,2022-06-13,5701029.600000,268947.590000,True,CONTROLLED_SYNTHETIC
H0005006,SME002542,CASH_MANAGEMENT,2025-04-26,18877427.280000,771604.430000,True,CONTROLLED_SYNTHETIC
H0005007,SME002545,CASH_MANAGEMENT,2020-08-13,11367826.120000,285063.070000,True,CONTROLLED_SYNTHETIC
H0005008,SME002547,CASH_MANAGEMENT,2023-08-11,5689240.240000,305299.790000,True,CONTROLLED_SYNTHETIC
H0005009,SME002549,CASH_MANAGEMENT,2025-03-26,38941947.160000,810325.810000,True,CONTROLLED_SYNTHETIC
H0005010,SME002550,CASH_MANAGEMENT,2022-11-19,15291132.760000,324864.110000,True,CONTROLLED_SYNTHETIC
H0005011,SME002553,CASH_MANAGEMENT,2020-05-17,7763760.520000,92413.400000,True,CONTROLLED_SYNTHETIC
H0005012,SME002555,CASH_MANAGEMENT,2021-02-14,44142265.360000,2254073.390000,True,CONTROLLED_SYNTHETIC
H0005013,SME002556,CASH_MANAGEMENT,2022-07-24,6122206.160000,255574.980000,True,CONTROLLED_SYNTHETIC
H0005014,SME002559,CASH_MANAGEMENT,2020-06-21,12251786.800000,444245.620000,True,CONTROLLED_SYNTHETIC
H0005015,SME002561,CASH_MANAGEMENT,2023-08-02,42616703.400000,386126.710000,True,CONTROLLED_SYNTHETIC
H0005016,SME002563,CASH_MANAGEMENT,2026-01-22,64926533.520000,1083147.960000,True,CONTROLLED_SYNTHETIC
H0005017,SME002568,CASH_MANAGEMENT,2022-08-26,4354517.560000,92134.190000,True,CONTROLLED_SYNTHETIC
H0005018,SME002569,CASH_MANAGEMENT,2021-09-29,43446541.000000,1189941.550000,True,CONTROLLED_SYNTHETIC
H0005019,SME002573,CASH_MANAGEMENT,2021-11-24,42973587.760000,2011822.460000,True,CONTROLLED_SYNTHETIC
H0005020,SME002574,CASH_MANAGEMENT,2021-07-10,6658057.840000,166720.320000,True,CONTROLLED_SYNTHETIC
H0005021,SME002578,CASH_MANAGEMENT,2022-10-02,41700463.560000,1679166.480000,True,CONTROLLED_SYNTHETIC
H0005022,SME002579,CASH_MANAGEMENT,2024-07-13,6823280.120000,373503.560000,True,CONTROLLED_SYNTHETIC
H0005023,SME002584,CASH_MANAGEMENT,2023-01-08,2079646.560000,37942.150000,True,CONTROLLED_SYNTHETIC
H0005024,SME002589,CASH_MANAGEMENT,2025-03-13,23531161.440000,1098854.820000,True,CONTROLLED_SYNTHETIC
H0005025,SME002593,CASH_MANAGEMENT,2023-11-27,10041251.480000,280885.210000,True,CONTROLLED_SYNTHETIC
H0005026,SME002596,CASH_MANAGEMENT,2022-02-12,9635958.120000,125775.310000,True,CONTROLLED_SYNTHETIC
H0005027,SME002598,CASH_MANAGEMENT,2025-10-02,22529114.920000,258734.000000,True,CONTROLLED_SYNTHETIC
H0005028,SME002600,CASH_MANAGEMENT,2026-04-20,3663378.960000,63879.830000,True,CONTROLLED_SYNTHETIC
H0005029,SME002601,CASH_MANAGEMENT,2023-03-30,5208731.400000,154304.440000,True,CONTROLLED_SYNTHETIC
